entrez_id	log2FC	fold_change_cancer_over_normal	average_expression	standard_error	ci95_low	ci95_high	moderated_t	p_value	bh_fdr	treat_t	treat_p_value	treat_bh_fdr	symbol_at_run	gene_name_at_run	representative_probe_id	specificity_tier	suffix_class	representative_pooled_median	eligible_probe_count_for_gene	annotation_package	annotation_package_version	human_gene_package_version	s1_log2FC	s1_standard_error	s1_bh_fdr	s1_treat_bh_fdr	s2_log2FC	s2_standard_error	s2_bh_fdr	s2_treat_bh_fdr	s4_no_trend_log2FC	s4_no_trend_standard_error	s4_no_trend_bh_fdr	s4_no_trend_treat_bh_fdr	s4_group_aware_log2FC	s4_group_aware_standard_error	s4_group_aware_bh_fdr	s4_group_aware_treat_bh_fdr	median_collapse_log2FC	median_collapse_standard_error	median_collapse_bh_fdr	median_collapse_treat_bh_fdr	qc_candidate_exclusion_log2FC	qc_candidate_exclusion_standard_error	qc_candidate_exclusion_bh_fdr	qc_candidate_exclusion_treat_bh_fdr	s3_status	s3_log2FC	s3_standard_error	s3_bh_fdr	s3_treat_bh_fdr	constituent_probe_count_modelled	constituent_same_direction_count	constituent_same_direction_fraction	any_opposite_direction_probe	any_material_opposite_treat_probe	material_opposite_probe_ids	statistically_discovered	priority_effect	representative_median_direction_concordant	core_sensitivity_direction_concordant	headline_eligible	contrast	result_annotation_status	leave_one_run_all_same_direction	leave_one_run_min_abs_log2FC
51244	0.197873114523415	1.14700614024383	5.03968109723141	0.133374221157242	-0.0664433424610947	0.462189571507924	1.48359340213227	0.140776557441286	0.299754827736263	0	0.687327426496534	1	CCDC174	coiled-coil domain containing 174	225559_at	1	at	5.052943524	3	hgu133plus2.db	3.13.0	3.22.0	0.154133997422511	0.110817280778256	0.304475547780045	1	0.197873114523415	0.120115563419968	0.234013973689745	1	0.197873114523415	0.129444774974081	0.283750502332812	1	0.209274310819982	0.118989860719839	0.21623423492764	1	-0.237442384357306	0.117702480690746	0.134533029175568	1	0.21775573888336	0.143872679627878	0.303551515179927	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	3	1	0.333333333333333	TRUE	FALSE		FALSE	FALSE	FALSE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.138320008518469
11132	0.0125359694857068	1.00872713321066	2.31572194726446	0.00845002159180271	-0.00420999348381428	0.029281932455228	1.48354289388655	0.140789947930615	0.299754827736263	0	1	1	CAPN10	calpain 10	221040_at	1	at	2.312811642	2	hgu133plus2.db	3.13.0	3.22.0	0.00317054441855137	0.00655862295764085	0.763938710121758	1	0.0125359694857089	0.0109545397992373	0.43973827860231	1	0.0125359694857068	0.0113402122343133	0.474358165963827	1	0.00792844942513327	0.00472392785217155	0.244511337636627	1	0.245358815074959	0.0824605892311826	0.0182299280496955	1	0.0130820787385066	0.00873534369700972	0.309817655921597	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.00665083942345955
101927330	0.282157574510036	1.21601209160089	3.33778109571901	0.190195881210851	-0.0947722172913821	0.659087366311455	1.48351043520883	0.140802719420215	0.299754827736263	0.10054459935987	0.462535699567634	1	LOC101927330	uncharacterized LOC101927330	235825_at	1	at	3.063463696	1	hgu133plus2.db	3.13.0	3.22.0	0.30250329870249	0.156219944014661	0.127804695192385	0.966502749508999	0.282157574510035	0.175844745727481	0.248474910196394	1	0.282157574510036	0.189988864274771	0.301590067406591	1	0.225532394578627	0.1582357678815	0.350565477270748	1	0.282157574510036	0.189663913741995	0.303224122209431	1	0.315441100908876	0.1963517657047	0.26594551854033	0.98857083866116	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.15787923909639
58985	-0.115811399882621	0.922863128486882	3.34883372532231	0.0780678386307618	-0.270523564889336	0.0389007651240945	-1.483471323324	0.140808924054208	0.299754827736263	0	0.969024466776615	1	IL22RA1	interleukin 22 receptor subunit alpha 1	220056_at	1	at	3.299957058	1	hgu133plus2.db	3.13.0	3.22.0	-0.0466665790158368	0.0634820754330944	0.633389137254703	1	-0.11581139988262	0.0721407545623346	0.248220494368184	1	-0.115811399882621	0.0738293343091887	0.267907847055096	1	-0.110652258210984	0.0688589586136574	0.272175211166486	1	-0.115811399882621	0.0766337045676761	0.293602672864549	1	-0.140066354211944	0.0822415416595179	0.230378714528436	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.0407744336638537
27283	-0.0289594603542659	0.980126956464705	2.32147751597521	0.0195221604846192	-0.0676478084263727	0.00972888771784092	-1.48341472641217	0.14082393149537	0.299754827736263	0	1	1	TINAG	tubulointerstitial nephritis antigen	240480_at	1	at	2.312811642	2	hgu133plus2.db	3.13.0	3.22.0	-0.0175315724507925	0.0153957519275226	0.419148043058005	1	-0.0289594603542639	0.0260503599455031	0.455098257665159	1	-0.0289594603542659	0.0210209943830592	0.346762498508774	1	0.00182908913063968	0.00896916571188581	0.934139021416097	1	-0.0284904321852299	0.0270877299697301	0.506618427766476	1	0.00558768898482171	0.0160847071983675	0.883859948943806	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	cancer-minus-normal	current_annotation_at_run	FALSE	0.00638312203166271
79751	0.296889801076477	1.2284931395519	6.08600638003306	0.200146846863203	-0.0997585681340831	0.693538170287036	1.48335987166161	0.14084120405118	0.299754827736263	0.169152778438835	0.436034238852349	1	SLC25A22	solute carrier family 25 member 22	218725_at	1	at	5.846318201	1	hgu133plus2.db	3.13.0	3.22.0	0.37036280028337	0.156063262161936	0.0533218563214222	0.686458049988141	0.296889801076479	0.186695843635419	0.253583931900438	1	0.296889801076477	0.198143951897895	0.296110501979263	1	0.309458647576003	0.178400676944473	0.224494942709057	1	0.296889801076477	0.199420884576211	0.302905512275017	1	0.301883834170149	0.219406678052092	0.362037054415198	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.170181156754614
57404	-0.325780280511708	0.797866744020937	3.28260800042149	0.219683373184994	-0.76114832102703	0.109587760003614	-1.48295374287325	0.140950379375032	0.299919188140224	-0.285619588629843	0.392098113000406	1	CYP20A1	cytochrome P450 family 20 subfamily A member 1	219565_at	1	at	3.13898661	1	hgu133plus2.db	3.13.0	3.22.0	-0.333751013688915	0.170885349488933	0.123886174367328	0.863614584774563	-0.325780280511707	0.22241067979261	0.298974095634531	1	-0.325780280511708	0.220045243698756	0.303354938104295	1	-0.268010849934531	0.19402371344014	0.370556019128827	1	-0.325780280511708	0.219254399496042	0.303907892829	1	-0.564275429606357	0.232854395329987	0.0630863300597105	0.382784977214528	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.115987906551825
79147	-0.297719930134789	0.813537114468578	3.63758842252066	0.200787256242003	-0.695639686387421	0.100199826117844	-1.4827630782302	0.141000979984699	0.299964149811738	-0.172747638222564	0.434666912943989	1	FKRP	fukutin related protein	227882_at	1	at	3.705483588	2	hgu133plus2.db	3.13.0	3.22.0	-0.190722917103507	0.156735166140973	0.382870727243493	1	-0.297719930134788	0.17955323232018	0.23043074656426	1	-0.297719930134789	0.200472112737162	0.301590067406591	1	-0.252733408700192	0.177139853040912	0.34991335071488	1	-0.14621131887255	0.101676749849532	0.323100897531167	1	-0.454292036805818	0.213015573045488	0.111313844055612	0.601891272127954	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	1	0.5	TRUE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.115039396021826
79723	-0.0821385749144761	0.94465629974603	2.35148166869422	0.0554022644085572	-0.191934664377076	0.0276575145481238	-1.48258515768878	0.141048211195931	0.300033274327645	0	0.999270258716716	1	SUV39H2	SUV39H2 histone lysine methyltransferase	219262_at	1	at	2.312811642	2	hgu133plus2.db	3.13.0	3.22.0	-0.0351002511363132	0.0439579909434481	0.599487960956236	1	-0.0821385749144736	0.0493701807190687	0.228621584479624	1	-0.0821385749144761	0.0562437556227726	0.311463070143616	1	0.00426453029867682	0.0189031629252522	0.926984865567947	1	-0.0045402825137611	0.174281542202017	0.994508179730026	1	-0.110360096177134	0.0605290780536684	0.190900917738147	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	1	0.5	TRUE	FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	cancer-minus-normal	current_annotation_at_run	FALSE	0.00829955510028787
199800	0.277300667125512	1.21192520728907	3.93427050853719	0.187113092356772	-0.0935196602987707	0.648120994549795	1.4819949990286	0.141204964389378	0.300303955294042	0.0762440570674586	0.472018880922889	1	ADM5	adrenomedullin 5 (putative)	232154_at	1	at	3.752489402	1	hgu133plus2.db	3.13.0	3.22.0	0.260163293104637	0.150611159621741	0.183209760694385	1	0.277300667125513	0.207331731133429	0.350910612765221	1	0.277300667125512	0.186237826662042	0.300023012274246	1	0.32052908769013	0.158518655777341	0.136617643310401	0.966992399335192	0.277300667125512	0.186328151844135	0.303000976562026	1	0.29361174167059	0.198801774056777	0.318727884521626	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.189061721807744
152579	-0.313754874370459	0.804545058083018	5.96429377323141	0.211738566521282	-0.7333779139815	0.105868165240581	-1.48180314774599	0.141255951605613	0.300381009802095	-0.239542891831034	0.409317561792541	1	SCFD2	sec1 family domain containing 2	226923_at	1	at	5.861678143	2	hgu133plus2.db	3.13.0	3.22.0	-0.197655715029978	0.170589178775199	0.410702183700771	1	-0.313754874370458	0.225609453433074	0.328410075964054	1	-0.313754874370459	0.210104584030837	0.298266659229271	1	-0.281929665340956	0.1975732411994	0.349811701517255	1	-0.31409347963038	0.183289358742685	0.218434434327071	1	-0.427404661904478	0.229475433480318	0.178768456929988	0.7158690868078	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.166977697125782
338339	0.0660604445264548	1.04685414105463	2.34604441633884	0.0446172115870471	-0.0223618502530078	0.154482739305917	1.48060450612366	0.141574832536773	0.300902640698745	0	0.999988119015363	1	CLEC4D	C-type lectin domain family 4 member D	1552772_at	1	at	2.312811642	2	hgu133plus2.db	3.13.0	3.22.0	0.0103808402647051	0.0347324512363325	0.857823502440996	1	0.0660604445264567	0.051220121781585	0.371572506908907	1	0.0660604445264548	0.0454932137812852	0.315071420052872	1	-0.00967550726835896	0.0199863976784667	0.826141052593133	1	-0.00490654884685385	0.0253058425471741	0.933839407575848	1	0.087418436242631	0.0485694823717104	0.198364422462977	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	1	0.5	TRUE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	cancer-minus-normal	current_annotation_at_run	FALSE	0.0356025518655578
2658	-0.149912301263495	0.901305249608052	2.72162327141322	0.101317710728176	-0.350701253937231	0.0508766514102417	-1.47962582440983	0.141832711333804	0.301387109041989	0	0.866724213806008	1	GDF2	growth differentiation factor 2	221136_at	1	at	2.581241855	1	hgu133plus2.db	3.13.0	3.22.0	-0.00133173010463842	0.082445540990346	0.992863607808793	1	-0.149912301263495	0.0638231891829126	0.0750925894224461	1	-0.149912301263495	0.100256110707878	0.29740812765952	1	-0.123889430188877	0.085268479742599	0.338092393119564	1	-0.149912301263495	0.100869146513081	0.303833635936799	1	-0.0909411775878245	0.105876433447113	0.626389946596976	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.0161779514375634
105378231	-0.157228197790864	0.896746305905606	2.39961213349587	0.106293390763795	-0.367880212941748	0.0534238173600212	-1.47919072541637	0.141951668383635	0.301576926871807	0	0.839207469154814	1	LOC105378231	uncharacterized LOC105378231	1568932_at	1	at	2.312811642	1	hgu133plus2.db	3.13.0	3.22.0	-0.106716496455318	0.0830883603682411	0.351485728135912	1	-0.157228197790861	0.104768686403446	0.285628554373709	1	-0.157228197790864	0.10724332943105	0.309212283144381	1	0.0107056831726687	0.0363287447654696	0.900495907186789	1	-0.157228197790864	0.106274172414712	0.306544814190207	1	-0.200010839685108	0.107013654152118	0.177018908877648	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	cancer-minus-normal	current_annotation_at_run	FALSE	0.0327206193831521
10469	0.31955349695203	1.24794425995272	6.82847007973554	0.216077302611804	-0.10866804059109	0.747775034495151	1.47888507071068	0.142033241627124	0.301687259996177	0.261568847977415	0.4011308678685	1	TIMM44	translocase of inner mitochondrial membrane 44	203092_at	1	at	6.839116304	2	hgu133plus2.db	3.13.0	3.22.0	0.469702905782806	0.178410543260463	0.0297484867451669	0.399384970913631	0.319553496952031	0.216687379931813	0.294930789675234	1	0.31955349695203	0.214400991737486	0.299417113565591	1	0.355226831193199	0.199822771842855	0.209354066488133	0.90171433801353	0.223341634806789	0.188636820554905	0.438988952151167	1	0.0219884292068859	0.22043460383459	0.975098097165074	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.119927826370709
157855	0.0584405497720836	1.04133953865254	2.34365018549587	0.0395272058057117	-0.0198943824040857	0.136775481948253	1.47848927291589	0.142138926514112	0.301865735289222	0	0.999999483822716	1	KCNU1	potassium calcium-activated channel subfamily U member 1	237273_at	1	at	2.312811642	1	hgu133plus2.db	3.13.0	3.22.0	0.0264751624818997	0.0320213494020822	0.584187683793814	1	0.0584405497720849	0.0294537151366237	0.141041045425616	1	0.0584405497720836	0.0404405076180649	0.318197580531298	1	0.0131079884803033	0.0150484952391943	0.633433252950907	1	0.0584405497720836	0.0394238947476343	0.305295294236978	1	0.0773523366999013	0.0429862149062458	0.19848438833065	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.00462842847339046
119385	-0.181558754735367	0.881749798004485	2.4417936452562	0.12281599852266	-0.424955238709219	0.0618377292384854	-1.47829889362393	0.142189782892283	0.301924104146887	0	0.745990140868491	1	AGAP11	ArfGAP with GTPase domain, ankyrin repeat and PH domain 11	1557380_at	1	at	2.312811642	1	hgu133plus2.db	3.13.0	3.22.0	-0.142175393362557	0.0967142141343868	0.272619050215041	1	-0.181558754735366	0.122453579369139	0.292383344442029	1	-0.181558754735367	0.123764905161089	0.308805112682636	1	0.0403248882505408	0.056230974591132	0.714821112026091	1	-0.181558754735367	0.122836842554235	0.30722785397492	1	-0.246771189682743	0.104603620534216	0.0720840422315861	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.0513632861928881
79024	-0.0462948456724966	0.968420251553194	2.34979475487603	0.0313175866620376	-0.10835949100665	0.0157697996616564	-1.47823796808117	0.142204072828037	0.301924104146887	0	0.999999999842574	1	SMIM2	small integral membrane protein 2	220931_at	1	at	2.312811642	2	hgu133plus2.db	3.13.0	3.22.0	-0.086125844228508	0.0251306321867161	0.00359414087020264	1	-0.0462948456724945	0.0411353840294856	0.448791502159095	1	-0.0462948456724966	0.0322741917531421	0.322432654256095	1	-0.0105245235435739	0.0197016387950104	0.80309534979611	1	-0.0359638802188318	0.0179787187814241	0.138308933730323	1	-0.0473415085769354	0.0334849508725793	0.345970429279928	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.0165840758268312
117157	-0.0563771952200102	0.961675989871531	2.35297718818182	0.0381616396184775	-0.132005851238313	0.0192514607982931	-1.47732633565128	0.142449805167522	0.302382761605344	0	0.999999818036599	1	SH2D1B	SH2 domain containing 1B	1553176_at	1	at	2.312811642	2	hgu133plus2.db	3.13.0	3.22.0	-0.0283341195288468	0.0300358913274998	0.521071664897638	1	-0.0563771952200084	0.0483377248031705	0.429206631920556	1	-0.0563771952200102	0.0390358929751268	0.318474156861368	1	0.018494029505449	0.0222741686390604	0.655868525997311	1	-0.0429477445862482	0.0502196002301352	0.610080169288271	1	-0.0811427042265732	0.0413858553187681	0.152058858274663	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	cancer-minus-normal	current_annotation_at_run	FALSE	0.0126553350248923
23261	-0.280002709385205	0.823589470562858	9.84011704261157	0.18955885962225	-0.655667576251578	0.0956621574811677	-1.4771280537517	0.14250117224985	0.302460261024939	-0.0895146952520489	0.466918409246781	1	CAMTA1	calmodulin binding transcription activator 1	225692_at	1	at	9.800832202	6	hgu133plus2.db	3.13.0	3.22.0	-0.346999282799208	0.15150960097041	0.0635705358577027	0.774986059193729	-0.280002709385208	0.191586769890342	0.300090688766733	1	-0.280002709385205	0.187571664176858	0.29847377732742	1	-0.273004087582597	0.178525140540659	0.304947169667673	1	0.310511541920975	0.188324246514303	0.241095664107265	1	-0.491231222497304	0.188763788062905	0.0431280973203796	0.425378404195939	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	6	3	0.5	TRUE	FALSE		FALSE	FALSE	FALSE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.127746365602255
10950	-0.268525521106736	0.830167569285279	2.52059011960331	0.181840262486985	-0.628896165539094	0.0918451233256216	-1.47671102886775	0.142614504098993	0.302669251453628	-0.0301974667097473	0.490085973547863	1	BTG3	BTG anti-proliferation factor 3	215425_at	1	at	2.312811642	2	hgu133plus2.db	3.13.0	3.22.0	-0.0360937949032809	0.143376983862739	0.880374878637059	1	-0.268525521106735	0.168950318274289	0.253794916169274	1	-0.268525521106736	0.183084602574033	0.308940445444708	1	0.0355569302643673	0.05902534789726	0.772224455309196	1	-0.574084719655316	0.250187978838744	0.0797169997277122	0.484727283665602	-0.127061601014848	0.195288300915018	0.737658964316941	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.0055481122661998
1347	-0.285096959077086	0.820686451155822	12.5297035153719	0.193099989761695	-0.667782107011716	0.0975881888575434	-1.47642140959679	0.142692077648164	0.30280231676052	-0.114254554184699	0.457321895664636	1	COX7A2	cytochrome c oxidase subunit 7A2	201597_at	1	at	12.6060709	1	hgu133plus2.db	3.13.0	3.22.0	-0.371026441832579	0.151404914384208	0.0449479290481543	0.669628316827372	-0.285096959077087	0.168166669413467	0.218080703617956	1	-0.285096959077086	0.19207007080577	0.301833644512148	1	-0.285534835825457	0.175142741339405	0.262519972438127	1	-0.285096959077086	0.193869059321643	0.309825200705884	1	-0.415922426713588	0.181250317649801	0.0819695265804527	0.6358813573652	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.195509733595774
10991	-0.11890139499582	0.920888635748627	2.38470280344628	0.0805837477954932	-0.278602094536523	0.0407993045448825	-1.4755009322422	0.14293884242189	0.303196854054283	0	0.961786164017331	1	SLC38A3	solute carrier family 38 member 3	205972_at	1	at	2.312811642	1	hgu133plus2.db	3.13.0	3.22.0	-0.0330229146645934	0.0703664977604272	0.770593807368221	1	-0.118901394995818	0.0522095476696625	0.0861954349623526	1	-0.11890139499582	0.081395662817112	0.311308811005244	1	-0.00523569040377037	0.0263606187813633	0.935989497376007	1	-0.11890139499582	0.0805453705000756	0.307836492003193	1	-0.0149706895480644	0.0411778498090792	0.876580343463433	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.0366624646899743
101927150	-0.227455471075567	0.85414003905483	2.64160360510744	0.154165527248058	-0.53298038422627	0.0780694420751356	-1.47539774381326	0.142966526216413	0.303196854054283	0	0.591996381072089	1	L3MBTL4-AS1	L3MBTL4 antisense RNA 1	240264_at	1	at	2.437787589	1	hgu133plus2.db	3.13.0	3.22.0	-0.116773566852942	0.121913488619074	0.513366678477811	1	-0.227455471075566	0.119789145526784	0.160464038637269	1	-0.227455471075567	0.154546976898735	0.307203382281949	1	-0.164067160836798	0.12364876817474	0.396507477780354	1	-0.227455471075567	0.154010893621303	0.307576842160841	1	0.0683907563209961	0.148375891181908	0.831057923527283	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.0976522476066656
10917	-0.215823556813516	0.861054489808417	3.59555876047934	0.146285205360843	-0.505728964170924	0.0740818505438908	-1.47536147815592	0.14297422212654	0.303196854054283	0	0.626954494377581	1	BTNL3	butyrophilin like 3	217207_s_at	3	s_at	3.464612198	1	hgu133plus2.db	3.13.0	3.22.0	-0.0561740761549769	0.113148950266947	0.757577918412484	1	-0.215823556813517	0.152384249256065	0.318215274834891	1	-0.215823556813516	0.144728875263541	0.299072276089798	1	-0.186672729591074	0.13175414559658	0.354354691731818	1	-0.215823556813516	0.145388541548762	0.304512366496447	1	-0.113289053820008	0.152765512280945	0.690500445518409	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.0749644451912945
101060019	-0.0463045593402776	0.968413731200201	2.32909486528926	0.031402024552598	-0.108537024635528	0.0159279059549725	-1.47457242009088	0.143188097398647	0.303538487841743	0	0.99999999982684	1	LINC01799	long intergenic non-protein coding RNA 1799	244372_at	1	at	2.312811642	1	hgu133plus2.db	3.13.0	3.22.0	-0.040201963246607	0.0247670473280797	0.216939180823344	1	-0.0463045593402759	0.0432563461319894	0.476299163618311	1	-0.0463045593402776	0.0324839829953341	0.326064714236535	1	0.000467749238134901	0.0114749673198081	0.989257229714879	1	-0.0463045593402776	0.0312724398809838	0.306067239592566	1	-0.0543506204811923	0.0344050170317357	0.276394796971658	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.00119918511940724
6251	0.257451877943744	1.19536555614327	4.88011129036364	0.174625789457742	-0.0886178122480801	0.603521568135567	1.47430616487518	0.143257170458618	0.303590070687705	0	0.514493663923573	1	RSU1	Ras suppressor protein 1	215618_at	1	at	4.75956838	4	hgu133plus2.db	3.13.0	3.22.0	0.295940307154412	0.135550377702283	0.0794351624403442	0.972443612943399	0.257451877943745	0.166730115099748	0.269391761194598	1	0.257451877943744	0.172515703998712	0.298634337024571	1	0.293171957214305	0.156757392600231	0.179325624794218	1	0.0966172081713933	0.136811741260312	0.688751898476737	1	0.409091799858557	0.173904369006693	0.0730396592046696	0.637626326341506	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	4	1	0.25	TRUE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.154469979298295
22869	-0.263108379985938	0.833290605282955	4.7271016707438	0.178504301512673	-0.616865488637212	0.0906487286653357	-1.47396100685707	0.143350720885766	0.30372508587339	-0.000414411033893021	0.501791508265744	1	ZNF510	zinc finger protein 510	228917_at	1	at	4.673611427	2	hgu133plus2.db	3.13.0	3.22.0	-0.510135246717196	0.142668685901136	0.00229590459153895	0.167055043883934	-0.263108379985937	0.185267582806825	0.316450708250156	1	-0.263108379985938	0.176654865666621	0.29987204151909	1	-0.220694806433853	0.168068269103788	0.403553464117191	1	-0.279556739254981	0.123736958633038	0.0855506825904991	1	-0.406327090583864	0.190315838940541	0.11079834259503	0.693571623701347	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.143189145331956
101929340	-0.294568954317319	0.815315894548878	2.5152738517686	0.200038222015798	-0.691004276137732	0.101866367503095	-1.47256334988848	0.143728580366945	0.304415329084972	-0.157642615324959	0.440644368612272	1	ESAM-AS1	ESAM antisense RNA 1	233527_at	1	at	2.325222921	2	hgu133plus2.db	3.13.0	3.22.0	-0.220525189371041	0.155897854375751	0.294783266195467	1	-0.294568954317317	0.197255570566938	0.288287633651456	1	-0.294568954317319	0.20149533084865	0.310956097228331	1	-0.0125686413182388	0.0799824836954285	0.950805210884626	1	-0.150085444556865	0.103575496336277	0.318581371334648	1	0.127477034810988	0.172047213712574	0.690679107282152	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	2	2	1	FALSE	FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	cancer-minus-normal	current_annotation_at_run	FALSE	0.000225298416885305
101928833	-0.123048972540293	0.918244991781978	2.37372641629752	0.0835664626918298	-0.288660810102081	0.0425628650214939	-1.47246836322442	0.143754173027672	0.304421481361106	0	0.95162935372075	1	LOC101928833	uncharacterized LOC101928833	1562107_at	1	at	2.312811642	1	hgu133plus2.db	3.13.0	3.22.0	-0.121192741498304	0.0643224499748469	0.140241949194807	1	-0.123048972540291	0.111425139933703	0.458991031724022	1	-0.123048972540293	0.0844326181097462	0.312681554591244	1	0.0239609973854335	0.0414535033752687	0.784042471022889	1	-0.123048972540293	0.0835258249699912	0.308968799415934	1	-0.0774545056539269	0.0887068107561913	0.618485164946948	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	cancer-minus-normal	current_annotation_at_run	FALSE	0.00173760995854724
134121	0.0928142449753684	1.06644846081044	2.38167932729752	0.063039553524167	-0.0321174077704485	0.217745897721185	1.47231761309646	0.143794797547989	0.304444169909976	0	0.995986611292787	1	CFAP90	cilia and flagella associated protein 90	239722_at	1	at	2.312811642	1	hgu133plus2.db	3.13.0	3.22.0	0.0801249030865382	0.0516400611607452	0.241876143140473	1	0.0928142449753695	0.0661359323816755	0.323368018486068	1	0.0928142449753684	0.0637755851332298	0.31347675959336	1	0.0348927797234667	0.0191593804571031	0.194873390223333	1	0.0928142449753684	0.062986107011129	0.308872587991096	1	0.0807930637703479	0.0655168603708596	0.431539905674032	1	not_applicable_no_confirmed_technical_failures	NA	NA	NA	NA	1	1	1	FALSE	FALSE		FALSE	FALSE	TRUE	TRUE	FALSE	cancer-minus-normal	current_annotation_at_run	TRUE	0.0221794384756225
