gsm_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pca_feature_set
GSM1045247	17.7593894196896	-48.0802739805074	12.761966854959	13.5191660274168	-23.9237777857923	42.9735929485988	-18.1430333556446	-26.1123976422376	-14.8064848830018	29.682413863081	top5000_MAD
GSM1045248	18.6448940536079	21.6206563875083	-60.2697857517874	47.3981777189952	2.64046857022626	-9.56147363790745	8.98952075879219	-24.8494992746965	7.64606044559503	11.1999748184115	top5000_MAD
GSM1045249	21.5901958530193	-32.7483175170105	19.1333514299551	14.3142551655176	-12.2061549213543	18.9359536554884	-8.8975413918603	-15.7577942067809	2.85648626947438	21.1072946938277	top5000_MAD
GSM1045250	45.3677933376361	37.3641865247862	-17.6645858061051	26.2474893577648	22.6716877669985	-4.07885964702188	21.1717420527268	22.2692152143403	-22.7087720819779	19.3204931972293	top5000_MAD
GSM1045251	-0.261962113426279	-36.4452088608551	29.3532170108859	-22.4021962266569	0.604483580645456	-1.428911110084	-6.85125327133807	-10.4960997589524	-11.7937835404411	6.1797531430125	top5000_MAD
GSM1045252	-56.6763967021932	17.6085264569497	-38.1859849028575	-0.05368373138746	-42.8477433100288	-31.9939072638933	-3.43627031752142	-32.5966836925994	13.3733607900018	-7.87294316302539	top5000_MAD
GSM1045253	28.6583059121094	-34.8064953147855	1.5949509712547	39.0610441072644	-11.4913628682931	-8.40261209851768	-27.1115211750877	4.39799328177853	6.04240639567168	8.1238899474624	top5000_MAD
GSM1045254	29.8564602536803	-27.6819617634349	14.3551931044997	38.492798422863	-15.4183895202501	1.60395124521638	-5.12243891216989	0.311191625491877	1.47803035232244	-13.5193063568273	top5000_MAD
GSM1045255	28.4797446412823	5.65326037313418	31.211324744688	1.41927090013247	-12.3203021314594	20.6031768884868	41.6477225422543	4.49255519789238	26.5308605918392	13.3603890806533	top5000_MAD
GSM1045256	3.11082206055444	-17.078053401413	18.7843175815194	1.11842215999444	-8.89500366125009	12.640563583966	40.2407114039449	9.66547503934451	21.5147607262763	14.9383036576264	top5000_MAD
