resource	entrez_id
GO_MF	11079
GO_MF	1108
GO_MF	11080
GO_MF	11083
GO_MF	11085
GO_MF	11086
GO_MF	1109
GO_MF	11091
GO_MF	11092
GO_MF	11093
GO_MF	11094
GO_MF	11095
GO_MF	11096
GO_MF	11097
GO_MF	11098
GO_MF	11099
GO_MF	111
GO_MF	11100
GO_MF	11101
GO_MF	11102
GO_MF	11103
GO_MF	11104
GO_MF	11105
GO_MF	11107
GO_MF	11108
GO_MF	1111
GO_MF	11112
GO_MF	11113
GO_MF	11116
GO_MF	11117
GO_MF	11118
GO_MF	11119
GO_MF	1112
GO_MF	11120
GO_MF	11122
GO_MF	11123
GO_MF	11124
GO_MF	11126
GO_MF	11127
GO_MF	11128
GO_MF	11129
GO_MF	11130
GO_MF	11131
GO_MF	11132
GO_MF	11133
GO_MF	11135
GO_MF	11136
GO_MF	11137
GO_MF	11138
GO_MF	1114
GO_MF	11140
GO_MF	11141
GO_MF	11142
GO_MF	11143
GO_MF	11144
GO_MF	11145
GO_MF	11146
GO_MF	11147
GO_MF	11148
GO_MF	11149
GO_MF	11151
GO_MF	11152
GO_MF	11153
GO_MF	11155
GO_MF	11156
GO_MF	11157
GO_MF	1116
GO_MF	11160
GO_MF	11161
GO_MF	11162
GO_MF	11163
GO_MF	11164
GO_MF	11165
GO_MF	11166
GO_MF	11167
GO_MF	11168
GO_MF	11169
GO_MF	1117
GO_MF	11170
GO_MF	11171
GO_MF	11172
GO_MF	11173
GO_MF	11174
GO_MF	11176
GO_MF	11177
GO_MF	11178
GO_MF	11179
GO_MF	1118
GO_MF	11180
GO_MF	11181
GO_MF	11182
GO_MF	11183
GO_MF	11184
GO_MF	11185
GO_MF	11186
GO_MF	11187
GO_MF	11188
GO_MF	11189
GO_MF	1119
GO_MF	11190
GO_MF	11193
GO_MF	11194
GO_MF	11196
GO_MF	11197
GO_MF	11198
GO_MF	11199
GO_MF	112
GO_MF	1120
GO_MF	11200
GO_MF	11201
GO_MF	11202
GO_MF	1121
GO_MF	11211
GO_MF	11212
GO_MF	11213
GO_MF	11214
GO_MF	11215
GO_MF	11216
GO_MF	11218
GO_MF	11219
GO_MF	1122
GO_MF	11221
GO_MF	11222
GO_MF	11223
GO_MF	11224
GO_MF	11226
GO_MF	11227
GO_MF	11228
GO_MF	1123
GO_MF	11230
GO_MF	11231
GO_MF	11232
GO_MF	11234
GO_MF	11235
GO_MF	11236
GO_MF	11237
GO_MF	11238
GO_MF	112398
GO_MF	112399
GO_MF	1124
GO_MF	11240
GO_MF	11243
GO_MF	11244
GO_MF	11245
GO_MF	112464
GO_MF	11247
GO_MF	112476
GO_MF	112479
GO_MF	11248
GO_MF	112483
GO_MF	112487
GO_MF	11249
GO_MF	112495
GO_MF	11250
GO_MF	11251
GO_MF	11252
GO_MF	11253
GO_MF	11254
GO_MF	11255
GO_MF	112574
GO_MF	11258
GO_MF	11259
GO_MF	11260
GO_MF	112609
GO_MF	11261
GO_MF	112611
GO_MF	112616
GO_MF	11262
GO_MF	11264
GO_MF	11266
GO_MF	11267
GO_MF	11269
GO_MF	11270
GO_MF	11272
GO_MF	112724
GO_MF	11273
GO_MF	11274
GO_MF	112744
GO_MF	11275
GO_MF	112752
GO_MF	112755
GO_MF	11276
GO_MF	11277
GO_MF	11278
GO_MF	11279
GO_MF	1128
GO_MF	11280
GO_MF	112802
GO_MF	11281
GO_MF	112812
GO_MF	112817
GO_MF	11282
GO_MF	11283
GO_MF	11284
GO_MF	112849
GO_MF	11285
GO_MF	112858
GO_MF	112869
GO_MF	112885
GO_MF	1129
GO_MF	112936
GO_MF	112937
GO_MF	112939
GO_MF	112942
GO_MF	112950
GO_MF	113
GO_MF	1130
GO_MF	113000
GO_MF	113026
GO_MF	11309
GO_MF	113091
GO_MF	1131
GO_MF	11311
GO_MF	113115
GO_MF	113130
GO_MF	11314
GO_MF	113146
GO_MF	11315
GO_MF	11316
GO_MF	11317
GO_MF	113178
GO_MF	113179
GO_MF	11318
GO_MF	113189
GO_MF	11319
GO_MF	1132
GO_MF	11320
GO_MF	11321
GO_MF	11322
GO_MF	113220
GO_MF	113235
GO_MF	113246
GO_MF	11325
GO_MF	113251
GO_MF	11326
GO_MF	113263
GO_MF	113277
GO_MF	113278
GO_MF	11328
GO_MF	11329
GO_MF	1133
GO_MF	11330
GO_MF	11331
GO_MF	11332
GO_MF	11333
GO_MF	11334
GO_MF	11335
GO_MF	11336
GO_MF	11337
GO_MF	11338
GO_MF	11339
GO_MF	1134
GO_MF	11340
GO_MF	113402
GO_MF	11341
GO_MF	113419
GO_MF	11342
GO_MF	11343
GO_MF	11344
GO_MF	113444
GO_MF	11345
GO_MF	113451
GO_MF	113452
GO_MF	11346
GO_MF	1135
GO_MF	113510
GO_MF	113540
GO_MF	1136
GO_MF	113612
GO_MF	113622
GO_MF	113655
GO_MF	113675
GO_MF	1137
GO_MF	113730
GO_MF	113746
GO_MF	113791
GO_MF	1138
GO_MF	113802
GO_MF	113828
GO_MF	113829
GO_MF	113835
GO_MF	113878
GO_MF	114
GO_MF	1140
GO_MF	114026
GO_MF	114034
GO_MF	114049
GO_MF	114088
GO_MF	1141
GO_MF	114112
GO_MF	114131
GO_MF	114132
GO_MF	114134
GO_MF	1142
GO_MF	114294
GO_MF	1143
GO_MF	114327
GO_MF	1144
GO_MF	1145
GO_MF	114548
GO_MF	114569
GO_MF	114571
GO_MF	1146
GO_MF	114609
GO_MF	114625
GO_MF	1147
GO_MF	114757
GO_MF	114769
GO_MF	114770
GO_MF	114771
GO_MF	114780
GO_MF	114781
GO_MF	114783
GO_MF	114785
GO_MF	114786
GO_MF	114787
GO_MF	114789
GO_MF	114790
GO_MF	114791
GO_MF	114792
GO_MF	114793
GO_MF	114794
GO_MF	114795
GO_MF	114798
GO_MF	114799
GO_MF	114800
GO_MF	114801
GO_MF	114803
GO_MF	114804
GO_MF	114805
GO_MF	114814
GO_MF	114815
GO_MF	114818
GO_MF	114821
GO_MF	114822
GO_MF	114823
GO_MF	114825
GO_MF	114826
GO_MF	114836
GO_MF	114876
GO_MF	114879
GO_MF	114880
GO_MF	114881
GO_MF	114882
GO_MF	114883
GO_MF	114884
GO_MF	114885
GO_MF	114897
GO_MF	114898
GO_MF	114899
GO_MF	1149
GO_MF	114900
GO_MF	114904
GO_MF	114905
GO_MF	114907
GO_MF	114908
GO_MF	114926
GO_MF	114932
GO_MF	114960
GO_MF	114971
GO_MF	114984
GO_MF	114987
GO_MF	114990
GO_MF	114991
GO_MF	115
GO_MF	115004
GO_MF	115019
GO_MF	115024
GO_MF	115098
GO_MF	115106
GO_MF	115111
GO_MF	115123
GO_MF	115196
GO_MF	1152
GO_MF	115201
GO_MF	115207
GO_MF	115209
GO_MF	115265
GO_MF	115273
GO_MF	115286
GO_MF	115290
GO_MF	115294
GO_MF	1153
GO_MF	115330
GO_MF	115350
GO_MF	115352
GO_MF	115361
GO_MF	115362
GO_MF	115399
GO_MF	1154
GO_MF	115416
GO_MF	115426
GO_MF	1155
GO_MF	115509
GO_MF	115548
GO_MF	115557
GO_MF	115560
GO_MF	115572
GO_MF	115584
GO_MF	115650
GO_MF	115677
GO_MF	115701
GO_MF	115703
GO_MF	115704
GO_MF	115708
GO_MF	115727
GO_MF	115752
GO_MF	115761
GO_MF	1158
GO_MF	115811
GO_MF	115817
GO_MF	115825
GO_MF	115827
GO_MF	115861
GO_MF	115908
GO_MF	115939
GO_MF	115948
GO_MF	115950
GO_MF	115992
GO_MF	116
GO_MF	1160
GO_MF	116028
GO_MF	116039
GO_MF	116068
GO_MF	116071
GO_MF	116085
GO_MF	116092
GO_MF	1161
GO_MF	116113
GO_MF	116115
GO_MF	116135
GO_MF	116138
GO_MF	116143
GO_MF	116150
GO_MF	116151
GO_MF	116154
GO_MF	116159
GO_MF	116173
GO_MF	116179
GO_MF	116224
GO_MF	116225
GO_MF	116228
GO_MF	116236
GO_MF	116238
GO_MF	116254
GO_MF	116255
GO_MF	116285
GO_MF	1163
GO_MF	116337
GO_MF	116349
GO_MF	116362
GO_MF	116369
GO_MF	116372
GO_MF	116379
GO_MF	1164
GO_MF	116441
GO_MF	116442
GO_MF	116443
GO_MF	116444
GO_MF	116447
GO_MF	116448
GO_MF	116449
GO_MF	116461
GO_MF	116496
GO_MF	116511
GO_MF	116519
GO_MF	116535
GO_MF	116541
GO_MF	116729
GO_MF	116832
GO_MF	116835
GO_MF	116840
GO_MF	116841
GO_MF	116843
GO_MF	116844
GO_MF	116931
GO_MF	116969
GO_MF	116983
GO_MF	116984
GO_MF	116985
GO_MF	116986
GO_MF	116987
GO_MF	116988
GO_MF	117
GO_MF	117143
GO_MF	117144
GO_MF	117145
GO_MF	117154
GO_MF	117155
GO_MF	117157
GO_MF	117159
GO_MF	117166
GO_MF	117177
GO_MF	117178
GO_MF	117194
GO_MF	117195
GO_MF	117196
GO_MF	117245
GO_MF	117246
GO_MF	117247
GO_MF	117248
GO_MF	117283
GO_MF	117285
GO_MF	117286
GO_MF	117289
GO_MF	1173
GO_MF	1174
GO_MF	1175
GO_MF	117531
GO_MF	117532
GO_MF	117579
GO_MF	117581
GO_MF	117583
GO_MF	117584
GO_MF	1176
GO_MF	117608
GO_MF	1178
GO_MF	117854
GO_MF	1179
GO_MF	118
GO_MF	1180
GO_MF	1181
GO_MF	1182
GO_MF	1183
GO_MF	1184
GO_MF	118424
GO_MF	118426
GO_MF	118427
GO_MF	118429
GO_MF	118430
GO_MF	118442
GO_MF	118460
GO_MF	118461
GO_MF	118471
GO_MF	118472
GO_MF	118487
GO_MF	118490
GO_MF	1185
GO_MF	1186
GO_MF	118611
GO_MF	118663
GO_MF	118672
GO_MF	118738
GO_MF	118788
GO_MF	1188
GO_MF	118812
GO_MF	118813
GO_MF	118856
GO_MF	118881
GO_MF	118924
GO_MF	118980
GO_MF	118987
GO_MF	119
GO_MF	119016
GO_MF	119032
GO_MF	1191
GO_MF	1192
GO_MF	1193
GO_MF	119385
GO_MF	119391
GO_MF	119392
GO_MF	119395
GO_MF	119467
GO_MF	1195
GO_MF	119504
GO_MF	119548
GO_MF	119559
GO_MF	119587
GO_MF	1196
GO_MF	119710
GO_MF	1198
GO_MF	12
GO_MF	120
GO_MF	1200
GO_MF	120065
GO_MF	120066
GO_MF	120071
GO_MF	1201
GO_MF	120103
GO_MF	120114
GO_MF	120224
GO_MF	120227
GO_MF	1203
GO_MF	120376
GO_MF	120379
GO_MF	120400
GO_MF	120425
GO_MF	120526
GO_MF	120534
GO_MF	1207
GO_MF	1208
GO_MF	120892
GO_MF	1209
GO_MF	120935
GO_MF	120939
GO_MF	121053
GO_MF	1211
GO_MF	1212
GO_MF	121214
GO_MF	121227
GO_MF	121256
GO_MF	121260
GO_MF	121268
GO_MF	121274
GO_MF	121278
GO_MF	1213
GO_MF	121340
GO_MF	121355
GO_MF	121391
GO_MF	121441
GO_MF	121457
GO_MF	1215
GO_MF	121506
GO_MF	121512
GO_MF	121536
GO_MF	121551
GO_MF	121599
GO_MF	121601
GO_MF	121642
GO_MF	121643
GO_MF	121665
GO_MF	121793
GO_MF	121952
GO_MF	122042
GO_MF	122060
GO_MF	122402
GO_MF	122416
GO_MF	122481
GO_MF	122509
GO_MF	122553
GO_MF	122616
GO_MF	122618
GO_MF	122622
GO_MF	122651
GO_MF	122664
GO_MF	122704
GO_MF	122769
GO_MF	122773
GO_MF	122786
GO_MF	122809
GO_MF	122830
GO_MF	122876
GO_MF	122945
GO_MF	122953
GO_MF	122961
GO_MF	122970
GO_MF	123
GO_MF	1230
GO_MF	123016
GO_MF	123041
GO_MF	123096
GO_MF	123099
GO_MF	123169
GO_MF	1232
GO_MF	123228
GO_MF	123263
GO_MF	123264
GO_MF	123283
GO_MF	1233
GO_MF	1234
GO_MF	1235
GO_MF	123591
GO_MF	1236
GO_MF	123606
GO_MF	123624
GO_MF	123688
GO_MF	1237
GO_MF	123720
GO_MF	123722
GO_MF	1238
GO_MF	123803
GO_MF	123811
GO_MF	123872
GO_MF	123876
GO_MF	123879
GO_MF	123920
GO_MF	124
GO_MF	1240
GO_MF	124044
GO_MF	124045
GO_MF	124056
GO_MF	124093
GO_MF	1241
GO_MF	124220
GO_MF	124222
GO_MF	124245
GO_MF	124359
GO_MF	1244
GO_MF	124401
GO_MF	124402
GO_MF	124404
GO_MF	124411
GO_MF	124446
GO_MF	124454
GO_MF	124460
GO_MF	124491
GO_MF	124512
GO_MF	124535
GO_MF	124538
GO_MF	124540
GO_MF	124565
GO_MF	124583
GO_MF	124590
GO_MF	124599
GO_MF	124602
GO_MF	124637
GO_MF	124739
GO_MF	124751
GO_MF	124783
GO_MF	124790
GO_MF	124801
GO_MF	124808
GO_MF	124857
GO_MF	124872
GO_MF	124912
GO_MF	124923
GO_MF	124925
GO_MF	124930
GO_MF	124935
GO_MF	124936
GO_MF	124961
GO_MF	124975
GO_MF	124976
GO_MF	124995
GO_MF	124997
GO_MF	125
GO_MF	125058
GO_MF	125061
GO_MF	125111
GO_MF	125113
GO_MF	125115
GO_MF	125150
GO_MF	125170
GO_MF	125206
GO_MF	125476
GO_MF	1258
GO_MF	125875
GO_MF	1259
GO_MF	125919
GO_MF	125950
GO_MF	125965
GO_MF	125972
GO_MF	125981
GO_MF	125988
GO_MF	125997
GO_MF	126
GO_MF	126003
GO_MF	126006
GO_MF	126014
GO_MF	126017
GO_MF	126068
GO_MF	126069
GO_MF	126070
GO_MF	126074
GO_MF	1261
GO_MF	126119
GO_MF	126129
GO_MF	126133
GO_MF	1262
GO_MF	126204
GO_MF	126205
GO_MF	126206
GO_MF	126208
GO_MF	126231
GO_MF	126248
GO_MF	126272
GO_MF	126282
GO_MF	126295
GO_MF	126298
GO_MF	126299
GO_MF	1263
GO_MF	126308
GO_MF	126321
GO_MF	126326
GO_MF	126328
GO_MF	126353
GO_MF	126364
GO_MF	126370
GO_MF	126374
GO_MF	126375
GO_MF	126382
GO_MF	126393
GO_MF	1264
GO_MF	126402
GO_MF	126410
GO_MF	126433
GO_MF	126520
GO_MF	126526
GO_MF	126549
GO_MF	1266
GO_MF	126626
GO_MF	126638
GO_MF	126668
GO_MF	126669
GO_MF	126695
GO_MF	1267
GO_MF	126731
GO_MF	126755
GO_MF	126789
GO_MF	126792
GO_MF	1268
GO_MF	126820
GO_MF	126823
GO_MF	126868
GO_MF	1269
GO_MF	126969
GO_MF	127
GO_MF	127018
GO_MF	1271
GO_MF	127124
GO_MF	1272
GO_MF	127253
GO_MF	127254
GO_MF	127255
GO_MF	127262
GO_MF	127281
GO_MF	127294
GO_MF	127343
GO_MF	127391
GO_MF	127396
GO_MF	127428
GO_MF	127435
GO_MF	127495
GO_MF	127534
GO_MF	127540
GO_MF	127544
GO_MF	127602
GO_MF	1277
GO_MF	127700
GO_MF	127703
GO_MF	127733
GO_MF	1278
GO_MF	127829
GO_MF	127833
GO_MF	127845
GO_MF	127933
GO_MF	127943
GO_MF	128
GO_MF	1280
GO_MF	128061
GO_MF	1281
GO_MF	128153
GO_MF	128178
GO_MF	1282
GO_MF	128209
GO_MF	128218
GO_MF	128229
GO_MF	128239
GO_MF	128240
GO_MF	128272
GO_MF	128308
GO_MF	128344
GO_MF	128387
GO_MF	1284
GO_MF	128414
GO_MF	128434
GO_MF	128486
GO_MF	128488
GO_MF	128497
GO_MF	1285
GO_MF	128553
GO_MF	1286
GO_MF	128602
GO_MF	128611
GO_MF	128637
GO_MF	128653
GO_MF	128674
GO_MF	1287
GO_MF	128710
GO_MF	1288
GO_MF	128817
GO_MF	128821
GO_MF	128822
GO_MF	128853
GO_MF	128854
GO_MF	128859
GO_MF	128861
GO_MF	128866
GO_MF	128869
GO_MF	128876
GO_MF	1289
GO_MF	128954
GO_MF	128977
GO_MF	128989
GO_MF	1290
GO_MF	129025
GO_MF	129049
GO_MF	1291
GO_MF	129138
GO_MF	1292
GO_MF	129285
GO_MF	129293
GO_MF	1293
GO_MF	129303
GO_MF	1294
GO_MF	129401
GO_MF	129446
GO_MF	129450
GO_MF	1295
GO_MF	129530
GO_MF	129531
GO_MF	129563
GO_MF	1296
GO_MF	129607
GO_MF	129642
GO_MF	129685
GO_MF	1297
GO_MF	129787
GO_MF	1298
GO_MF	129804
GO_MF	129807
GO_MF	129831
GO_MF	129880
GO_MF	1299
GO_MF	13
GO_MF	130
GO_MF	1300
GO_MF	130013
GO_MF	130026
GO_MF	130074
GO_MF	1301
GO_MF	130106
GO_MF	130120
GO_MF	130132
GO_MF	130162
GO_MF	1302
GO_MF	130271
GO_MF	1303
GO_MF	130340
GO_MF	130355
GO_MF	130367
GO_MF	130399
GO_MF	130497
GO_MF	1305
GO_MF	130502
GO_MF	130507
GO_MF	130535
GO_MF	130540
GO_MF	130557
GO_MF	130560
GO_MF	130574
GO_MF	130576
GO_MF	130589
GO_MF	1306
GO_MF	130617
GO_MF	1307
GO_MF	130749
GO_MF	130752
GO_MF	1308
GO_MF	130813
GO_MF	130827
GO_MF	130872
GO_MF	130916
GO_MF	130940
GO_MF	130951
GO_MF	131
GO_MF	1310
GO_MF	131034
GO_MF	131096
GO_MF	1311
GO_MF	131118
GO_MF	131177
GO_MF	1312
GO_MF	131375
GO_MF	131377
GO_MF	1314
GO_MF	131405
GO_MF	131450
GO_MF	131474
GO_MF	1315
GO_MF	131540
GO_MF	131544
GO_MF	131566
GO_MF	131578
GO_MF	131583
GO_MF	1316
GO_MF	131601
GO_MF	131616
GO_MF	131669
GO_MF	1317
GO_MF	1318
GO_MF	131870
GO_MF	131873
GO_MF	131890
GO_MF	131920
GO_MF	131965
GO_MF	132
GO_MF	132001
GO_MF	132014
GO_MF	132112
GO_MF	132141
GO_MF	132160
GO_MF	132203
GO_MF	132204
GO_MF	132228
GO_MF	132243
GO_MF	132299
GO_MF	132320
GO_MF	132321
GO_MF	132430
GO_MF	1325
GO_MF	1326
GO_MF	132612
GO_MF	132625
GO_MF	132660
GO_MF	132671
GO_MF	1327
GO_MF	132720
GO_MF	132724
GO_MF	132789
GO_MF	132851
GO_MF	132864
GO_MF	1329
GO_MF	132946
GO_MF	132949
GO_MF	133
GO_MF	133015
GO_MF	133022
GO_MF	133121
GO_MF	133308
GO_MF	133383
GO_MF	133396
GO_MF	133418
GO_MF	133482
GO_MF	133522
GO_MF	133584
GO_MF	133619
GO_MF	133686
GO_MF	133688
GO_MF	133690
GO_MF	1337
GO_MF	133746
GO_MF	1339
GO_MF	133923
GO_MF	134
GO_MF	1340
GO_MF	134111
GO_MF	134121
GO_MF	134145
GO_MF	134147
GO_MF	134187
GO_MF	134218
GO_MF	134265
GO_MF	134266
GO_MF	134285
GO_MF	134288
GO_MF	134353
GO_MF	134359
GO_MF	134429
GO_MF	134430
GO_MF	134492
GO_MF	1345
GO_MF	134510
GO_MF	134526
GO_MF	134549
GO_MF	134553
GO_MF	1346
GO_MF	134637
GO_MF	1347
GO_MF	134701
GO_MF	134728
GO_MF	134829
GO_MF	134860
GO_MF	134864
GO_MF	1349
GO_MF	134957
GO_MF	1350
GO_MF	1351
GO_MF	135112
GO_MF	135114
GO_MF	135138
GO_MF	135152
GO_MF	135154
GO_MF	1352
GO_MF	135228
GO_MF	135250
GO_MF	135293
GO_MF	135295
GO_MF	1353
GO_MF	135398
GO_MF	1355
GO_MF	1356
GO_MF	135644
GO_MF	135656
GO_MF	1357
GO_MF	1358
GO_MF	135892
GO_MF	1359
GO_MF	135932
GO_MF	135935
GO_MF	135946
GO_MF	135948
GO_MF	136
GO_MF	1360
GO_MF	136051
GO_MF	1361
GO_MF	1362
GO_MF	136227
GO_MF	136259
GO_MF	136263
GO_MF	1363
GO_MF	136306
GO_MF	136332
GO_MF	136371
GO_MF	1364
GO_MF	1365
GO_MF	136541
GO_MF	1366
GO_MF	136647
GO_MF	1368
GO_MF	136895
GO_MF	1369
GO_MF	136991
GO_MF	1370
GO_MF	137075
GO_MF	1371
GO_MF	137209
GO_MF	1373
GO_MF	137362
GO_MF	137392
GO_MF	1374
GO_MF	137492
GO_MF	1376
GO_MF	137682
GO_MF	137695
GO_MF	137735
GO_MF	1378
GO_MF	137835
GO_MF	137872
GO_MF	137886
GO_MF	1379
GO_MF	137902
GO_MF	137964
GO_MF	137970
GO_MF	137994
GO_MF	1380
GO_MF	138046
GO_MF	138050
GO_MF	138065
GO_MF	1381
GO_MF	138151
GO_MF	138162
GO_MF	138199
GO_MF	1382
GO_MF	138240
GO_MF	138307
GO_MF	138311
GO_MF	1384
GO_MF	138428
GO_MF	138429
GO_MF	1385
GO_MF	1386
GO_MF	138639
GO_MF	1387
GO_MF	138716
GO_MF	1388
GO_MF	138804
GO_MF	1389
GO_MF	1390
GO_MF	139065
GO_MF	139081
GO_MF	139105
GO_MF	139135
GO_MF	139170
GO_MF	139189
GO_MF	1392
GO_MF	139212
GO_MF	139231
GO_MF	139285
GO_MF	1393
GO_MF	139322
GO_MF	139324
GO_MF	139341
GO_MF	139378
GO_MF	139420
GO_MF	1395
GO_MF	139596
GO_MF	139599
GO_MF	1396
GO_MF	139628
GO_MF	1397
GO_MF	139716
GO_MF	139728
GO_MF	139735
GO_MF	1398
GO_MF	139818
GO_MF	139886
GO_MF	1399
GO_MF	14
GO_MF	140
GO_MF	1400
GO_MF	1401
GO_MF	140258
GO_MF	140290
GO_MF	1404
GO_MF	140453
GO_MF	140456
GO_MF	140459
GO_MF	140460
GO_MF	140461
GO_MF	140462
GO_MF	140465
GO_MF	140469
GO_MF	140545
GO_MF	140564
GO_MF	140576
GO_MF	140578
GO_MF	1406
GO_MF	140606
GO_MF	140609
GO_MF	140612
GO_MF	140625
GO_MF	140628
GO_MF	140679
GO_MF	140680
GO_MF	140683
GO_MF	140685
GO_MF	140686
GO_MF	140687
GO_MF	140688
GO_MF	140690
GO_MF	140691
GO_MF	1407
GO_MF	140701
GO_MF	140706
GO_MF	140707
GO_MF	140710
GO_MF	140730
GO_MF	140732
GO_MF	140733
GO_MF	140735
GO_MF	140738
GO_MF	140739
GO_MF	140766
GO_MF	140767
GO_MF	140775
GO_MF	1408
GO_MF	140801
GO_MF	140803
GO_MF	140807
GO_MF	140809
GO_MF	140823
GO_MF	140825
GO_MF	140831
GO_MF	140832
GO_MF	140836
GO_MF	140838
GO_MF	140850
GO_MF	140870
GO_MF	140873
GO_MF	140876
GO_MF	140880
GO_MF	140881
GO_MF	140883
GO_MF	140885
GO_MF	140886
GO_MF	140890
GO_MF	140893
GO_MF	140894
GO_MF	140901
GO_MF	140902
GO_MF	141
GO_MF	1410
GO_MF	1411
GO_MF	1412
GO_MF	1413
GO_MF	1414
GO_MF	1415
GO_MF	1417
GO_MF	1418
GO_MF	1419
GO_MF	142
GO_MF	1420
GO_MF	1421
GO_MF	142678
GO_MF	142679
GO_MF	142680
GO_MF	142684
GO_MF	142685
GO_MF	142689
GO_MF	1427
GO_MF	1428
GO_MF	142891
GO_MF	1429
GO_MF	142910
GO_MF	142940
GO_MF	143
GO_MF	143098
GO_MF	1431
GO_MF	143187
GO_MF	1432
GO_MF	143241
GO_MF	143279
GO_MF	143282
GO_MF	143379
GO_MF	143384
GO_MF	1434
GO_MF	143425
GO_MF	143458
GO_MF	1435
GO_MF	143503
GO_MF	1436
GO_MF	143662
GO_MF	143678
GO_MF	143684
GO_MF	143686
GO_MF	143689
GO_MF	1437
GO_MF	1438
GO_MF	143872
GO_MF	143879
GO_MF	143884
GO_MF	143888
GO_MF	1439
GO_MF	143903
GO_MF	1440
GO_MF	144097
GO_MF	1441
GO_MF	144100
GO_MF	144108
GO_MF	144110
GO_MF	144124
GO_MF	144132
GO_MF	144165
GO_MF	144193
GO_MF	144233
GO_MF	144245
GO_MF	144348
GO_MF	144363
GO_MF	144402
GO_MF	144404
GO_MF	144423
GO_MF	144453
GO_MF	144455
GO_MF	1445
GO_MF	144501
GO_MF	144568
GO_MF	1446
GO_MF	144608
GO_MF	144699
GO_MF	1447
GO_MF	144715
GO_MF	144717
GO_MF	1448
GO_MF	144811
GO_MF	145173
GO_MF	1452
GO_MF	145226
GO_MF	145258
GO_MF	145264
GO_MF	145282
GO_MF	1453
GO_MF	145376
GO_MF	145389
GO_MF	145407
GO_MF	145447
GO_MF	145482
GO_MF	145483
GO_MF	1455
GO_MF	145501
GO_MF	145567
GO_MF	145581
GO_MF	1456
GO_MF	1457
GO_MF	145773
GO_MF	145788
GO_MF	145858
GO_MF	145864
GO_MF	145873
GO_MF	1459
GO_MF	145942
GO_MF	145946
GO_MF	145957
GO_MF	146
GO_MF	1460
GO_MF	146050
GO_MF	146057
GO_MF	146059
GO_MF	146198
GO_MF	1462
GO_MF	146206
GO_MF	146212
GO_MF	146223
GO_MF	146225
GO_MF	146279
GO_MF	1463
GO_MF	146310
GO_MF	146325
GO_MF	146330
GO_MF	146378
GO_MF	146395
GO_MF	1464
GO_MF	146434
GO_MF	146439
GO_MF	1465
GO_MF	146540
GO_MF	146542
GO_MF	146547
GO_MF	146556
GO_MF	146562
GO_MF	1466
GO_MF	146664
GO_MF	146691
GO_MF	146705
GO_MF	146712
GO_MF	146713
GO_MF	146722
GO_MF	146754
GO_MF	146760
GO_MF	146779
GO_MF	1468
GO_MF	146802
GO_MF	146845
GO_MF	146849
GO_MF	146850
GO_MF	146852
GO_MF	146853
GO_MF	146857
GO_MF	146862
GO_MF	146894
GO_MF	1469
GO_MF	146909
GO_MF	146956
GO_MF	147
GO_MF	147007
GO_MF	147011
GO_MF	147015
GO_MF	147040
GO_MF	1471
GO_MF	147111
GO_MF	147138
GO_MF	147166
GO_MF	147179
GO_MF	147183
GO_MF	1472
GO_MF	1473
GO_MF	147323
GO_MF	147339
GO_MF	147372
GO_MF	1474
GO_MF	147409
GO_MF	147463
GO_MF	147495
GO_MF	1475
GO_MF	147525
GO_MF	1476
GO_MF	147646
GO_MF	147650
GO_MF	147657
GO_MF	147660
GO_MF	147685
GO_MF	147686
GO_MF	147687
GO_MF	147694
GO_MF	147699
GO_MF	1477
GO_MF	147700
GO_MF	147741
GO_MF	147744
GO_MF	147746
GO_MF	147798
GO_MF	1478
GO_MF	147807
GO_MF	147808
GO_MF	147837
GO_MF	147841
GO_MF	147872
GO_MF	1479
GO_MF	147906
GO_MF	147912
GO_MF	147920
GO_MF	147923
GO_MF	147929
GO_MF	147945
GO_MF	147947
GO_MF	147948
GO_MF	147949
GO_MF	147965
GO_MF	147968
GO_MF	147991
GO_MF	148
GO_MF	148014
GO_MF	148022
GO_MF	148066
GO_MF	148103
GO_MF	148137
GO_MF	148156
GO_MF	1482
GO_MF	148203
GO_MF	148213
GO_MF	148223
GO_MF	148229
GO_MF	148252
GO_MF	148254
GO_MF	148266
GO_MF	148268
GO_MF	148281
GO_MF	148304
GO_MF	148327
GO_MF	148362
GO_MF	148398
GO_MF	148423
GO_MF	148479
GO_MF	148523
GO_MF	148534
GO_MF	148581
GO_MF	1486
GO_MF	1487
GO_MF	148738
GO_MF	148741
GO_MF	148753
GO_MF	148789
GO_MF	1488
GO_MF	148808
GO_MF	148811
GO_MF	148823
GO_MF	148867
GO_MF	148870
GO_MF	1489
GO_MF	148932
GO_MF	1490
GO_MF	149018
GO_MF	149041
GO_MF	149069
GO_MF	149076
GO_MF	149095
GO_MF	1491
GO_MF	149111
GO_MF	149175
GO_MF	149233
GO_MF	1493
GO_MF	149345
GO_MF	149371
GO_MF	149420
GO_MF	149428
GO_MF	149461
GO_MF	149473
GO_MF	149483
GO_MF	1495
GO_MF	149563
GO_MF	1496
GO_MF	149603
GO_MF	149628
GO_MF	149647
GO_MF	149699
GO_MF	1497
GO_MF	149708
GO_MF	149840
GO_MF	1499
GO_MF	149951
GO_MF	149954
GO_MF	149986
GO_MF	149998
GO_MF	15
GO_MF	150
GO_MF	150082
GO_MF	1501
GO_MF	150159
