term_id	p_value	bh_fdr	log2err	ES	NES	intersected_set_size	leading_edge_ids	status	collection	term_name	original_set_size	direction	rank_statistic	rank_gene_count	rank_tie_member_fraction	score_exponent	source_snapshot	leading_edge_symbols
R-HSA-1592230	0.013096641084843	0.0606885029253573	0.380730400722792	-0.399506610915643	-1.50347876109951	91	515;801;55902;5465;6648;84833;54927;10891;7019;539;514;522;27109;8834;139322;84808;23409;3313;518;10632;506;25813;9556;4208;79135;8648;2551;4508;5442;80205;1386	completed	Reactome_preranked_GSEA_fallback	Mitochondrial biogenesis	96	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ATP5PB;CALM1;ACSS2;PPARA;SOD2;ATP5MK;CHCHD3;PPARGC1A;TFAM;ATP5PO;ATP5F1E;ATP5PF;DMAC2L;TMEM11;APOOL;PERM1;SIRT4;HSPA9;ATP5MC3;ATP5MG;ATP5F1B;SAMM50;ATP5MJ;MEF2C;APOO;NCOA1;GABPA;MT-ATP6;POLRMT;CHD9;ATF2
R-HSA-5693571	0.0131737439156715	0.0608395538267667	0.380730400722792	0.416858506134374	1.52730282894706	55	580;51588;22976;3014;8349;9656;85236;5591;7158;8365;55775;8924;8347;7520;672;7468;4361;9025	completed	Reactome_preranked_GSEA_fallback	Nonhomologous End-Joining (NHEJ)	68	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	BARD1;PIAS4;PAXIP1;H2AX;H2BC21;MDC1;H2BC12;PRKDC;TP53BP1;H4C8;TDP1;HERC2;H2BC4;XRCC5;BRCA1;NSD2;MRE11;RNF8
R-HSA-110314	0.0134926952636196	0.0621027421729564	0.380730400722792	0.510273689083139	1.63898672102053	30	51514;5424;56852;5983;5427;5111;5984;5426	completed	Reactome_preranked_GSEA_fallback	Recognition of DNA damage by PCNA-containing replication complex	30	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	DTL;POLD1;RAD18;RFC3;POLE2;PCNA;RFC4;POLE
R-HSA-73929	0.014129945335955	0.0648175680343975	0.380730400722792	0.438838224115028	1.55055737611493	45	6996;3014;8349;25913;8930;85236;8334;4913;8365;4350;7374;8337;65057;8347	completed	Reactome_preranked_GSEA_fallback	Base-Excision Repair, AP Site Formation	62	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TDG;H2AX;H2BC21;POT1;MBD4;H2BC12;H2AC6;NTHL1;H4C8;MPG;UNG;H2AC18;ACD;H2BC4
R-HSA-983231	0.0141943326873679	0.0648951598114778	0.380730400722792	0.316486589355214	1.36511272664412	143	2625;4602;11127;3835;29127;146909;10112;11216;55083;7465;11004;3832;81928;23468;3833;25970;90990;24137;8357;9493;832;7277;3065;2624;80005;25942;55605;10603;23186;9371;1017;23303;55604;64780;124602;2623;147700;7975;56992;3659;1020;5575;23348	completed	Reactome_preranked_GSEA_fallback	Factors involved in megakaryocyte development and platelet production	170	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	GATA3;MYB;KIF3A;KIF22;RACGAP1;KIF18B;KIF20A;AKAP10;KIF26B;WEE1;KIF2C;KIF11;CABLES2;CBX5;KIFC1;SH2B1;KIFC2;KIF4A;H3C10;KIF23;CAPZB;TUBA4A;HDAC1;GATA2;DOCK5;SIN3A;KIF21A;SH2B2;RCOR1;KIF3B;CDK2;KIF13B;CARMIL1;MICAL1;KIF19;GATA1;KLC3;MAFK;KIF15;IRF1;CDK5;PRKAR1B;DOCK9
R-HSA-9013418	0.0144441517777649	0.0655985231900486	0.380730400722792	0.550417230640399	1.61111811512218	21	4646;124540;3326;55023;27316;29766;908;10574;6434;10576;10250;5756;3320;87;1627	completed	Reactome_preranked_GSEA_fallback	RHOBTB2 GTPase cycle	23	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	MYO6;MSI2;HSP90AB1;PHIP;RBMX;TMOD3;CCT6A;CCT7;TRA2B;CCT2;SRRM1;TWF1;HSP90AA1;ACTN1;DBN1
R-HSA-5654727	0.0144247012168512	0.0655985231900486	0.380730400722792	-0.509788842787604	-1.57240694185152	33	2247;5781;2246;2252;10253;7311;2250;7316;8817;8074	completed	Reactome_preranked_GSEA_fallback	Negative regulation of FGFR2 signaling	34	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	FGF2;PTPN11;FGF1;FGF7;SPRY2;UBA52;FGF5;UBC;FGF18;FGF23
R-HSA-5654219	0.0149061536662435	0.0671557095393184	0.380730400722792	-0.64332558598781	-1.6699215627008	16	2247;9365;2246;2250;2260;8074	completed	Reactome_preranked_GSEA_fallback	Phospholipase C-mediated cascade: FGFR1	16	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	FGF2;KL;FGF1;FGF5;FGFR1;FGF23
R-HSA-432142	0.0149344079736304	0.0671557095393184	0.380730400722792	-0.619054209708976	-1.64219023423631	17	338;5519;5321;5781;5525	completed	Reactome_preranked_GSEA_fallback	Platelet sensitization by LDL	17	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	APOB;PPP2R1B;PLA2G4A;PTPN11;PPP2R5A
R-HSA-5654736	0.0148857670731406	0.0671557095393184	0.380730400722792	-0.463131187568555	-1.57702341425322	51	2247;9365;5290;53834;5781;2246;10253;23768;7311;2250;6654;7049;2260;7316;8817;8074	completed	Reactome_preranked_GSEA_fallback	Signaling by FGFR1	52	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	FGF2;KL;PIK3CA;FGFRL1;PTPN11;FGF1;SPRY2;FLRT2;UBA52;FGF5;SOS1;TGFBR3;FGFR1;UBC;FGF18;FGF23
R-HSA-380320	0.0156236316654607	0.0697957662963557	0.380730400722792	0.373576996194846	1.46584974990783	82	8481;983;95681;4751;9814;7840;1453;29922;80321;22897;11116;4957;7277;9738;22981;23354;4926;5518;9662;1778;10142;54820;121441;10733	completed	Reactome_preranked_GSEA_fallback	Recruitment of NuMA to mitotic centrosomes	95	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	OFD1;CDK1;CEP41;NEK2;SFI1;ALMS1;CSNK1D;NME7;CEP70;CEP164;CEP43;ODF2;TUBA4A;CCP110;NINL;HAUS5;NUMA1;PPP2R1A;CEP135;DYNC1H1;AKAP9;NDE1;NEDD1;PLK4
R-HSA-2559580	0.0156109245962836	0.0697957662963557	0.380730400722792	0.346242771400931	1.40920934449099	100	8535;5928;2146;9261;4343;3014;8349;4194;1871;8357;85236;84733;8334;4193;9448;1869;5609;8365;57690;648;23512;5931;23466;8726;6045;8337;8347;1912;6416;5599;23043;23135;3020	completed	Reactome_preranked_GSEA_fallback	Oxidative Stress Induced Senescence	126	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CBX4;RBBP4;EZH2;MAPKAPK2;MOV10;H2AX;H2BC21;MDM4;E2F3;H3C10;H2BC12;CBX2;H2AC6;MDM2;MAP4K4;E2F1;MAP2K7;H4C8;TNRC6C;BMI1;SUZ12;RBBP7;CBX6;EED;RNF2;H2AC18;H2BC4;PHC2;MAP2K4;MAPK8;TNIK;KDM6B;H3-3A
R-HSA-3214858	0.0157142829064249	0.0699720675344718	0.352487857583619	0.403098881048136	1.49320921494744	57	6599;1788;86;55193;3014;196528;8357;8334;92815;11091;6603;595;8289;8365;5931;8337;10498;10196;57492;3012;8367;8330;8969;1019;10419;8353;8294;51412;54496	completed	Reactome_preranked_GSEA_fallback	RMTs methylate histone arginines	78	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	SMARCC1;DNMT3A;ACTL6A;PBRM1;H2AX;ARID2;H3C10;H2AC6;H2AC25;WDR5;SMARCD2;CCND1;ARID1A;H4C8;RBBP7;H2AC18;CARM1;PRMT3;ARID1B;H2AC8;H4C5;H2AC15;H2AC11;CDK4;PRMT5;H3C6;H4C9;ACTL6B;PRMT7
R-HSA-5686938	0.0160661564266185	0.0709158339939204	0.352487857583619	-0.575313300634732	-1.60722086215972	21	338;948;6271;7099;23643;1687;929;2243	completed	Reactome_preranked_GSEA_fallback	Regulation of TLR by endogenous ligand	22	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	APOB;CD36;S100A1;TLR4;LY96;GSDME;CD14;FGA
R-HSA-9013424	0.0160282002567721	0.0709158339939204	0.352487857583619	0.465535174945302	1.56803651378259	36	84612;11180;57630;10298;7171;81839;9231;9738;4296;79598;5058;56924;28964;8976;1213;171177	completed	Reactome_preranked_GSEA_fallback	RHOV GTPase cycle	38	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PARD6B;WDR6;SH3RF1;PAK4;TPM4;VANGL1;DLG5;CCP110;MAP3K11;CEP97;PAK1;PAK6;GIT1;WASL;CLTC;RHOV
R-HSA-72165	0.0160818643292724	0.0709158339939204	0.352487857583619	0.427880468731989	1.51677175920231	47	5437;6426;23020;6427;6628;6636;6431;24148;5430;79622;23451;6637;5433;9416;6634;6432	completed	Reactome_preranked_GSEA_fallback	mRNA Splicing - Minor Pathway	50	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	POLR2H;SRSF1;SNRNP200;SRSF2;SNRPB;SNRPF;SRSF6;PRPF6;POLR2A;SNRNP25;SF3B1;SNRPG;POLR2D;DDX23;SNRPD3;SRSF7
R-HSA-9843745	0.0162767644243571	0.0715444918588303	0.352487857583619	-0.38361497530522	-1.47632142112486	107	1149;5105;5468;64641;3952;1879;5346;1346;4023;1050;5465;9314;51129;948;2167;9370;1052;10974;400569;10891	completed	Reactome_preranked_GSEA_fallback	Adipogenesis	108	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CIDEA;PCK1;PPARG;EBF2;LEP;EBF1;PLIN1;COX7A1;LPL;CEBPA;PPARA;KLF4;ANGPTL4;CD36;FABP4;ADIPOQ;CEBPD;ADIRF;MED11;PPARGC1A
R-HSA-5654720	0.0165234809140718	0.0723961487485134	0.352487857583619	-0.579328405264227	-1.60227684138887	20	152831;2247;5290;5781;2246;8817;8074	completed	Reactome_preranked_GSEA_fallback	PI-3K cascade:FGFR4	20	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	KLB;FGF2;PIK3CA;PTPN11;FGF1;FGF18;FGF23
R-HSA-1839126	0.0170583241852327	0.0745007321444508	0.352487857583619	-0.497279298077522	-1.52815944428544	32	2247;5441;2246;2252;5434;2250;2963;8817;8074	completed	Reactome_preranked_GSEA_fallback	FGFR2 mutant receptor activation	33	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	FGF2;POLR2L;FGF1;FGF7;POLR2E;FGF5;GTF2F2;FGF18;FGF23
R-HSA-977443	0.0174166468445335	0.0758234275047048	0.352487857583619	-0.438919539099076	-1.5354808515541	57	54331;2774;2770;2791;111;3766;112;55970;196883;2559;2570	completed	Reactome_preranked_GSEA_fallback	GABA receptor activation	60	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	GNG2;GNAL;GNAI1;GNG11;ADCY5;KCNJ10;ADCY6;GNG12;ADCY4;GABRA6;GABRR2
R-HSA-5173214	0.0175205038986436	0.0760334248553834	0.352487857583619	-0.489957544046066	-1.55497236204148	37	80731;57188;170692;11096;7057;10418;56999;9510;9508;92949;81794	completed	Reactome_preranked_GSEA_fallback	O-glycosylation of TSR domain-containing proteins	38	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	THSD7B;ADAMTSL3;ADAMTS18;ADAMTS5;THBS1;SPON1;ADAMTS9;ADAMTS1;ADAMTS3;ADAMTSL1;ADAMTS10
R-HSA-1362300	0.017591344483731	0.076099265535634	0.352487857583619	0.607215864409552	1.66171584898976	16	5928;983;890;3065;4605;1869;1874	completed	Reactome_preranked_GSEA_fallback	Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	16	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RBBP4;CDK1;CCNA2;HDAC1;MYBL2;E2F1;E2F4
R-HSA-9821002	0.0181035636408379	0.0780680488865154	0.352487857583619	0.420461160823272	1.49617487856988	48	29128;200424;3014;8349;8357;85236;8334;5927;8365;7374;8337;8347;23135;3020	completed	Reactome_preranked_GSEA_fallback	Chromatin modifications during the maternal to zygotic transition (MZT)	70	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	UHRF1;TET3;H2AX;H2BC21;H3C10;H2BC12;H2AC6;KDM5A;H4C8;UNG;H2AC18;H2BC4;KDM6B;H3-3A
R-HSA-2022377	0.0181881587812174	0.0781862045720888	0.352487857583619	-0.631991782510045	-1.64050168072009	16	4311;1215;2028;1511	completed	Reactome_preranked_GSEA_fallback	Metabolism of Angiotensinogen to Angiotensins	17	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	MME;CMA1;ENPEP;CTSG
R-HSA-5083635	0.0183528829337492	0.0786469936377276	0.352487857583619	-0.490275461757274	-1.54019084102441	36	80731;57188;170692;11096;7057;10418;56999;9510;9508;92949;81794	completed	Reactome_preranked_GSEA_fallback	Defective B3GALTL causes PpS	37	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	THSD7B;ADAMTSL3;ADAMTS18;ADAMTS5;THBS1;SPON1;ADAMTS9;ADAMTS1;ADAMTS3;ADAMTSL1;ADAMTS10
R-HSA-199977	0.0186090217564853	0.0794954148159855	0.352487857583619	0.316203280524978	1.37388317107395	146	23423;55738;375;7109;6712;377;9871;9919;1453;4905;10960;84516;832;54732;7277;9632;140735;79090;6399;23256;11014;10652;22796;10342;1294;22870;1778;55291;23243;22820;84364;91949;2801;9527;381;81562;11070;83696;10802;378;11316;8775;51014;1314;11196;288	completed	Reactome_preranked_GSEA_fallback	ER to Golgi Anterograde Transport	156	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TMED3;ARFGAP1;ARF1;TRAPPC10;SPTBN2;ARF3;SEC24D;SEC16A;CSNK1D;NSF;LMAN2;DCTN5;CAPZB;TMED9;TUBA4A;SEC24C;DYNLL2;TRAPPC6A;TRAPPC2;SCFD1;KDELR2;YKT6;COG2;TFG;COL7A1;PPP6R1;DYNC1H1;PPP6R3;ANKRD28;COPG1;ARFGAP2;COG7;GOLGA2;GOSR1;ARF5;LMAN2L;TMEM115;TRAPPC9;SEC24A;ARF4;COPE;NAPA;TMED7;COPA;SEC23IP;ANK3
R-HSA-5683057	0.0188281146705263	0.080180787397537	0.352487857583619	-0.300882493869269	-1.31089222673684	301	152831;284;2247;7094;5519;22821;801;3725;9365;2308;10435;22808;5924;8555;5290;54518;6711;2534;23179;5781;2675;3569;2246;1956;7010;8660;1843;2252;5906;2339;5700;5525;3568;5596;5568;1438;3716;7311;2250;408;1437;6654;5156;53358;1848;1839;2260;7316;5908;8817;5604;3570;7450;8074	completed	Reactome_preranked_GSEA_fallback	MAPK family signaling cascades	311	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	KLB;ANGPT1;FGF2;TLN1;PPP2R1B;RASA3;CALM1;JUN;KL;FOXO1;CDC42EP2;MRAS;RASGRF2;CDC14B;PIK3CA;APBB1IP;SPTBN1;FYN;RGL1;PTPN11;GFRA2;IL6;FGF1;EGFR;TEK;IRS2;DUSP1;FGF7;RAP1A;FNTA;PSMC1;PPP2R5A;IL5RA;MAPK4;PRKACG;CSF2RA;JAK1;UBA52;FGF5;ARRB1;CSF2;SOS1;PDGFRA;SHC3;DUSP6;HBEGF;FGFR1;UBC;RAP1B;FGF18;MAP2K1;IL6R;VWF;FGF23
R-HSA-8856825	0.0191598366102386	0.0813400516962614	0.352487857583619	-0.37764980632507	-1.44840458588179	104	338;154;8322;30011;157;11037;9341;1956;6453;50618;1601;2060;8301;7311;408;8533;127833;1839;3267;7316;51138;3482;3949;185;7018;6233;9318;8218;1211;23208;2069;685;6845	completed	Reactome_preranked_GSEA_fallback	Cargo recognition for clathrin-mediated endocytosis	106	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	APOB;ADRB2;FZD4;SH3KBP1;GRK3;STON1;VAMP3;EGFR;ITSN1;ITSN2;DAB2;EPS15;PICALM;UBA52;ARRB1;COPS3;SYT2;HBEGF;AGFG1;UBC;COPS4;IGF2R;LDLR;AGTR1;TF;RPS27A;COPS2;CLTCL1;CLTA;SYT11;EREG;BTC;VAMP7
R-HSA-532668	0.0194746027739602	0.0824203776842215	0.352487857583619	0.458730495705271	1.53263582321616	35	11253;7844;23193;2923;64772;55768;80267;7841;9695;5589;56886;10956;10206;11236;267;79139;811;7415;9761	completed	Reactome_preranked_GSEA_fallback	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	35	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	MAN1B1;RNF103;GANAB;PDIA3;ENGASE;NGLY1;EDEM3;MOGS;EDEM1;PRKCSH;UGGT1;OS9;TRIM13;RNF139;AMFR;DERL1;CALR;VCP;MLEC
R-HSA-9692916	0.0204670094747574	0.0863530924444242	0.352487857583619	0.446953474177985	1.54115897973709	39	5094;7706;11123;3838;29108;3661;5478;684;5479;26007;23586;29110;340061;9641;11035;5970	completed	Reactome_preranked_GSEA_fallback	SARS-CoV-1 activates/modulates innate immune responses	41	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PCBP2;TRIM25;RCAN3;KPNA2;PYCARD;IRF3;PPIA;BST2;PPIB;TKFC;RIGI;TBK1;STING1;IKBKE;RIPK3;RELA
R-HSA-9909505	0.0206905060223965	0.0870274514849725	0.352487857583619	0.570389737041626	1.62256708240182	19	7706;9451;9636;3551;2537;3309;10561;9246;23586	completed	Reactome_preranked_GSEA_fallback	Modulation of host responses by IFN-stimulated genes	19	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TRIM25;EIF2AK3;ISG15;IKBKB;IFI6;HSPA5;IFI44;UBE2L6;RIGI
R-HSA-901042	0.0210329570843129	0.0881964795529317	0.352487857583619	0.510216865298673	1.57333768562719	26	11253;7844;23193;2923;80267;9695;5589;56886;10956;10206;11236;267;811	completed	Reactome_preranked_GSEA_fallback	Calnexin/calreticulin cycle	26	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	MAN1B1;RNF103;GANAB;PDIA3;EDEM3;EDEM1;PRKCSH;UGGT1;OS9;TRIM13;RNF139;AMFR;CALR
R-HSA-112040	0.0211755762803361	0.0885229748477658	0.352487857583619	-0.433969227223124	-1.50095929897362	54	801;2774;5321;2770;5577;5136;111;5568;5153;112;196883	completed	Reactome_preranked_GSEA_fallback	G-protein mediated events	56	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CALM1;GNAL;PLA2G4A;GNAI1;PRKAR2B;PDE1A;ADCY5;PRKACG;PDE1B;ADCY6;ADCY4
R-HSA-3238698	0.0212437313628319	0.0885371365030219	0.352487857583619	-0.546177017251083	-1.55015585430375	23	7481;7482;7478;80326;79971;7484;50999;7479;9559;7480	completed	Reactome_preranked_GSEA_fallback	WNT ligand biogenesis and trafficking	26	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	WNT11;WNT2B;WNT8A;WNT10A;WLS;WNT9B;TMED5;WNT8B;VPS26A;WNT10B
R-HSA-174411	0.0218103456173244	0.0906223175042018	0.352487857583619	0.509346462074822	1.56984492899581	25	63922;5424;5983;5111;25913;5984	completed	Reactome_preranked_GSEA_fallback	Polymerase switching on the C-strand of the telomere	26	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CHTF18;POLD1;RFC3;PCNA;POT1;RFC4
R-HSA-9692914	0.0221567012375957	0.0917824563387674	0.352487857583619	0.355017301057863	1.41287098507348	88	2810;5094;6229;598;7706;11123;3838;3178;5170;29108;3661;5478;684;5479;26007;6227;7329;23586;7529;29110;340061;2033;8737;9641;11035;5970;7533;6188	completed	Reactome_preranked_GSEA_fallback	SARS-CoV-1-host interactions	97	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	SFN;PCBP2;RPS24;BCL2L1;TRIM25;RCAN3;KPNA2;HNRNPA1;PDPK1;PYCARD;IRF3;PPIA;BST2;PPIB;TKFC;RPS21;UBE2I;RIGI;YWHAB;TBK1;STING1;EP300;RIPK1;IKBKE;RIPK3;RELA;YWHAH;RPS3
R-HSA-76046	0.0223866136470598	0.0924546853641411	0.352487857583619	0.452487428669234	1.5240885079507	36	2975;9329;5437;9533;2971;5451;6621;55718;2976;11128;27297;6908;171568	completed	Reactome_preranked_GSEA_fallback	RNA Polymerase III Transcription Initiation	36	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	GTF3C1;GTF3C4;POLR2H;POLR1C;GTF3A;POU2F1;SNAPC4;POLR3E;GTF3C2;POLR3A;CRCP;TBP;POLR3H
R-HSA-5696397	0.0225313326272096	0.0927720834379383	0.352487857583619	0.507286428250387	1.56349574647734	25	3978;5424;3980;5983;5427;5111;5984;5426	completed	Reactome_preranked_GSEA_fallback	Gap-filling DNA repair synthesis and ligation in GG-NER	25	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	LIG1;POLD1;LIG3;RFC3;POLE2;PCNA;RFC4;POLE
R-HSA-174048	0.0228061049763219	0.093621457965862	0.352487857583619	0.502694245976849	1.52723088726937	24	51433;991;891;983;11065	completed	Reactome_preranked_GSEA_fallback	APC/C:Cdc20 mediated degradation of Cyclin B	24	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ANAPC5;CDC20;CCNB1;CDK1;UBE2C
R-HSA-6785807	0.0230960223378596	0.0945277321432755	0.352487857583619	-0.370280212959695	-1.42153973771896	105	2247;1901;2308;4128;2162;7431;4692;948;301;5743;1052;6935;2353;3569;7291;5292;6347;9021;604;3716;3586;4170	completed	Reactome_preranked_GSEA_fallback	Interleukin-4 and Interleukin-13 signaling	106	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	FGF2;S1PR1;FOXO1;MAOA;F13A1;VIM;NDN;CD36;ANXA1;PTGS2;CEBPD;ZEB1;FOS;IL6;TWIST1;PIM1;CCL2;SOCS3;BCL6;JAK1;IL10;MCL1
R-HSA-5654693	0.0233037054496245	0.0950930308944377	0.352487857583619	-0.540948634967046	-1.53531669566077	23	2247;9365;5781;2246;2250;6654;2260;8074	completed	Reactome_preranked_GSEA_fallback	FRS-mediated FGFR1 signaling	23	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	FGF2;KL;PTPN11;FGF1;FGF5;SOS1;FGFR1;FGF23
R-HSA-204174	0.0235702140941049	0.0956097408505678	0.352487857583619	-0.626807453571947	-1.5837506012639	15	57546;5166;5164;5160;1737;1738;5161;23409	completed	Reactome_preranked_GSEA_fallback	Regulation of pyruvate dehydrogenase (PDH) complex	15	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PDP2;PDK4;PDK2;PDHA1;DLAT;DLD;PDHA2;SIRT4
R-HSA-1483166	0.0235096975042504	0.0956097408505678	0.352487857583619	-0.475909771502286	-1.51341251315159	38	2819;5320;10555;5321;57678;5337;84803;201164	completed	Reactome_preranked_GSEA_fallback	Synthesis of PA	39	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	GPD1;PLA2G2A;AGPAT2;PLA2G4A;GPAM;PLD1;GPAT3;PLD6
R-HSA-5696398	0.0236560411617962	0.0956739889590989	0.352487857583619	0.337050427225718	1.37754931270085	105	3978;5424;5437;10401;27339;3980;86;5983;79913;29844;5427;5111;283899;5984;5426;54891;7874;64708;4798;5430;7329;1643;7515;9557;5433;8607;85015;6612;142;2068	completed	Reactome_preranked_GSEA_fallback	Nucleotide Excision Repair	109	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	LIG1;POLD1;POLR2H;PIAS3;PRPF19;LIG3;ACTL6A;RFC3;ACTR5;TFPT;POLE2;PCNA;INO80E;RFC4;POLE;INO80D;USP7;COPS7B;NFRKB;POLR2A;UBE2I;DDB2;XRCC1;CHD1L;POLR2D;RUVBL1;USP45;SUMO3;PARP1;ERCC2
R-HSA-5689880	0.0244026272563952	0.0984023346887676	0.352487857583619	0.302167694648655	1.3331376012208	161	2625;991;9736;57695;5423;890;2648;4086;23326;8349;64426;8295;4194;55611;29761;85236;8334;9738;92815;7874;25862;4193;993;1643;51616;84132;8607;6478;23586;7186;1540;9960;93624;9817;8078;8312;8337;8737;8347;9100;10868;367;9146;7046;6314;5709;9804;79589;10454;64135;7157	completed	Reactome_preranked_GSEA_fallback	Ub-specific processing proteases	203	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	GATA3;CDC20;USP34;USP37;POLB;CCNA2;KAT2A;SMAD1;USP22;H2BC21;SUDS3;TRRAP;MDM4;OTUB1;USP25;H2BC12;H2AC6;CCP110;H2AC25;USP7;USP49;MDM2;CDC25A;DDB2;TAF9B;USP42;RUVBL1;SIAH2;RIGI;TRAF2;CYLD;USP3;TADA2B;KEAP1;USP5;AXIN1;H2AC18;RIPK1;H2BC4;USP10;USP20;AR;HGS;TGFBR1;ATXN7;PSMD3;TOMM20;RNF128;TAB1;IFIH1;TP53
R-HSA-933541	0.024575858567213	0.0988094078275888	0.352487857583619	0.560092170004866	1.66462290863714	22	7706;3665;3661;89122;1387;23586;29110;7186;2033;9641;64135	completed	Reactome_preranked_GSEA_fallback	TRAF6 mediated IRF7 activation	30	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TRIM25;IRF7;IRF3;TRIM4;CREBBP;RIGI;TBK1;TRAF2;EP300;IKBKE;IFIH1
