probe_id	entrez_count	mapped_entrez_ids	probe_variance	pooled_median_expression	is_constant	is_affx_control	suffix_class	mapping_status	primary_eligible	many_probes_per_gene
204454_at	1	23641	2.00978091561815	7.550023623	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204455_at	1	667	3.96959553109272	3.969822899	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204456_s_at	1	2619	0	2.312811642	TRUE	FALSE	s_at	constant	FALSE	FALSE
204457_s_at	1	2619	2.64115548111174	8.713312776	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204458_at	1	23659	0.52635909881846	5.281249013	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204459_at	1	1478	0.43571173212906	4.233846806	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204460_s_at	1	5810	0.268286168919453	3.4274808	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204461_x_at	1	5810	0.29309797154061	7.58666727	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204462_s_at	1	6567	0.924670861218108	3.032893658	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204463_s_at	1	1909	1.25516273983013	4.517573967	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204464_s_at	1	1909	1.70985286193537	7.213902005	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204465_s_at	1	9118	0.266657072095827	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204466_s_at	1	6622	0.693269666615863	2.996335782	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204467_s_at	1	6622	0.179682597438398	2.553718197	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204468_s_at	1	7075	0.172540287932268	3.127756654	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204469_at	1	5803	3.20606987875137	2.323418881	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204470_at	1	2919	2.05948995319996	2.580496956	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204471_at	1	2596	0.0568101924971033	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204472_at	1	2669	2.49459530498045	6.890493359	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204473_s_at	1	9640	0.274241885153108	3.352793937	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204474_at	1	7701	0.26678020825259	4.775549064	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204475_at	1	4312	8.01830184740071	5.358958785	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204476_s_at	1	5091	1.80877985121391	4.545418252	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204477_at	1	5877	0.290561085485805	3.978148655	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204478_s_at	1	5877	0.837566594299153	7.215641142	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204479_at	1	26578	0.686130802717083	6.850211155	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204480_s_at	1	79095	1.61065512810348	5.034612016	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204481_at	1	7862	0.260655102104824	6.333090913	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204482_at	1	7122	0.970899725264705	6.514719259	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204483_at	1	2027	0.603517645396193	3.498032112	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204484_at	1	5287	0.825310821231849	7.653357631	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204485_s_at	1	10040	1.36785646120271	6.884250833	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204486_at	2	10984;3784	0.0753613389031208	2.431753794	FALSE	FALSE	at	one_to_many	FALSE	FALSE
204487_s_at	1	3784	0.4529984298342	4.796042123	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204488_at	1	22845	0.991923296766043	6.397371856	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204489_s_at	1	960	1.26028967995671	8.194814824	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204490_s_at	1	960	1.08803109612421	5.988497299	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204491_at	1	5144	0.533877206556739	4.539723013	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204492_at	1	9824	0.0289112999401365	2.313551049	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204493_at	1	637	1.0424282946007	5.515074461	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204494_s_at	1	56905	0.65537376640727	4.283290988	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204495_s_at	1	56905	0.253529687408242	5.011495101	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204496_at	1	29966	0.805471174966409	6.934491749	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204497_at	1	115	1.26171853891361	6.977678364	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204498_s_at	1	115	0.136898496656358	2.486195941	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204499_at	1	23287	0.0516858957186886	2.394398857	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204500_s_at	1	23287	0.847737971438874	5.136073559	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204501_at	1	4856	0.0417224893639728	2.337786097	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204502_at	1	25939	1.10528732986934	5.373525675	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204503_at	1	2125	0.737311437838733	3.070239004	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204504_s_at	1	8479	0.8361864671433	6.286879053	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204505_s_at	1	2039	0.439238294594783	3.473320261	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204506_at	1	5534	0.0934025637357125	3.306092538	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204507_s_at	1	5534	0.108799735295103	2.421576718	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204508_s_at	1	771	5.44295700529379	6.342239221	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204509_at	1	771	0.329196069655694	2.39570296	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204510_at	1	8317	1.69886052135066	4.291729461	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204511_at	1	9855	0.333605966605472	4.670246542	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204512_at	1	3096	0.289423549538676	5.700835116	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204513_s_at	1	9844	0.24760727138126	2.757466052	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204514_at	1	1802	0.494709736621045	6.331055048	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204515_at	1	3283	0.0162298396242525	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204516_at	1	6314	0.823591305995276	7.020725012	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204517_at	1	5480	0.941258468753091	10.06948774	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204518_s_at	1	5480	0.96760765594325	5.500818136	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204519_s_at	1	51090	1.35883038619211	3.678206561	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204520_x_at	1	23774	0.601727773281282	7.508097509	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204521_at	1	29902	0.579515536731775	2.734318977	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204522_at	1	1797	0.113929722191024	3.371382912	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204523_at	1	7699	0.316329544391339	4.152454862	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204524_at	1	5170	0.500901041433468	8.419153359	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204525_at	1	9678	0.146681135164776	2.373623008	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204526_s_at	1	11138	1.23434982641068	6.345954429	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204527_at	1	4644	0.946504211586798	4.440627947	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204528_s_at	1	4673	0.245673059218472	10.33366414	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204529_s_at	1	9760	1.16487800652005	2.332803802	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204530_s_at	1	9760	0.259589212237736	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204531_s_at	1	672	0.574603574079622	5.589367276	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204532_x_at	6	54575;54576;54578;54600;54657;54658	0.0666623458917989	2.459817014	FALSE	FALSE	x_at	one_to_many	FALSE	FALSE
204533_at	1	3627	5.75101014678798	5.020077707	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204534_at	1	7448	0.324335409400714	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204535_s_at	1	5978	0.45524045145191	6.320290131	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204536_s_at	1	5978	0.000165586388616103	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204537_s_at	1	2564	2.0145599269124	2.470215023	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204538_x_at	1	9284	1.02273167679579	8.895211455	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204539_s_at	1	9620	0.0234274673875479	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204540_at	1	1917	2.77701552494877	4.166730532	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204541_at	1	23541	1.60718743142276	3.589650109	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204542_at	1	10610	2.00830116370414	6.323278608	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204543_at	1	2889	0.0302871290567833	2.439325464	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204544_at	1	11234	0.819642222415727	6.3449892	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204545_at	1	5190	1.31866944659288	4.711667173	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204546_at	1	9764	0.737346581776778	4.974378223	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204547_at	1	10966	0.92954613121409	7.1879773	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204548_at	1	6770	0.0589119422846589	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204549_at	1	9641	0.315437657274973	4.751342748	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204550_x_at	1	2944	1.40116209408945	2.89565844	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204551_s_at	1	197	0.0151645874473968	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204552_at	1	3631	0.213221236147311	3.391268291	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204553_x_at	1	3631	0.102504156001833	2.343456473	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204554_at	1	5509	0.270773682481835	3.96770751	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204555_s_at	1	5509	0.278619652680052	3.426632182	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204556_s_at	1	22873	0.543331976309933	4.44631265	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204557_s_at	1	22873	0.927852651452126	3.345135497	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204558_at	1	8438	0.756958774466512	3.262202804	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204559_s_at	1	51690	0.875567750797754	8.809996976	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204560_at	1	2289	1.27618350845892	2.557931328	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204561_x_at	2	100533990;344	0.611690799339597	3.517502067	FALSE	FALSE	x_at	one_to_many	FALSE	FALSE
204562_at	1	3662	0.254147251438893	2.7331482	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204563_at	1	6402	2.92569041386	3.305210067	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204564_at	1	10336	0.178342988270012	3.346576142	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204565_at	1	55856	1.26672108380872	6.193548521	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204566_at	1	8493	1.32556796140979	5.40900643	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204567_s_at	1	9619	1.92484658531806	7.992646447	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204568_at	1	22863	0.319512999102367	6.50336004	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204569_at	1	22858	0.551591415186391	5.55329436	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204570_at	1	1346	4.17886053379752	6.981151151	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204571_x_at	1	5303	0.247405176991513	8.576905238	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204572_s_at	1	5303	0.166909954643108	2.932674849	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204573_at	1	54677	1.23198333671353	7.922964198	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204574_s_at	1	4327	0.290710440637545	3.791704812	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204575_s_at	1	4327	0.721481220283943	2.548942127	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204576_s_at	1	23059	0.748187531462524	6.087016244	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204577_s_at	1	23059	0.0583091507780995	2.438331246	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204578_at	1	9677	0.541451984581256	5.00385935	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204579_at	1	2264	2.06045232118439	3.527404112	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204580_at	1	4321	6.06916380062332	2.967178914	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204581_at	1	933	0.954033872958816	2.876914805	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204582_s_at	1	354	0.303995779682528	2.614857199	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204583_x_at	1	354	0.017840387314165	2.312811642	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204584_at	1	3897	2.80911389622328	2.448188891	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204585_s_at	1	3897	0.078928730456643	2.313402289	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204586_at	1	8927	0.0235764058679224	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204587_at	1	9016	0.436278942857578	6.783815049	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204588_s_at	1	9056	1.5405905202229	6.273722786	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204589_at	1	9891	1.28546849447661	8.313217231	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204590_x_at	1	65082	0.0325144853372384	2.593672192	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204591_at	1	10752	3.20630036164884	2.872889009	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204592_at	1	1742	0.0130819990583403	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204593_s_at	1	54471	0.324530470495402	5.567708024	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204594_s_at	1	54471	0.377979429128702	5.733979171	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204595_s_at	1	6781	3.53407652434736	5.3671321	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204596_s_at	1	6781	0.732490338539898	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204597_x_at	1	6781	2.37240433220312	3.814098365	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204598_at	1	22888	0.316767116276993	4.597445758	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204599_s_at	1	10573	0.332995470485761	7.655789954	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204600_at	1	2049	1.29568647317281	7.014246329	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204601_at	1	9683	0.652636365923767	5.760004311	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204602_at	1	22943	3.66206399345536	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204603_at	1	9156	0.178864091163165	3.817061709	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204604_at	1	5218	0.601832823029434	6.432925608	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204605_at	1	10668	0.820432338934223	5.779819635	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204606_at	1	6366	1.69868919004363	2.84715732	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204607_at	1	3158	6.79803337089727	3.052168335	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204608_at	1	435	0.780892752106594	7.067689141	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204609_at	1	11007	0.0165885902267733	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204610_s_at	1	11007	0.911724692330347	7.366561507	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204611_s_at	1	5526	0.135816420674542	4.665678709	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204612_at	1	5569	1.01558027439386	2.806747831	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204613_at	1	5336	1.74330645837849	6.528425751	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204614_at	1	5055	0.46819055164498	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204615_x_at	1	3422	0.861861695388377	8.016045105	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204616_at	1	7347	1.43544092673652	7.13437111	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204617_s_at	1	65057	0.439962265401198	6.783063216	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204618_s_at	2	2553;55056	0.360043871061315	5.658387412	FALSE	FALSE	s_at	one_to_many	FALSE	FALSE
204619_s_at	1	1462	2.02516160387611	7.906606578	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204620_s_at	1	1462	1.93127019514899	8.439268196	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204621_s_at	1	4929	1.04168659916053	5.148911879	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204622_x_at	1	4929	2.34379050386387	6.851637879	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204623_at	1	7033	8.544999637951	7.961321184	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204624_at	1	540	1.38711446554897	2.621556764	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204625_s_at	1	3690	0.00508179747230776	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204626_s_at	1	3690	0.0259916568160081	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204627_s_at	1	3690	0.111260748834181	2.333787404	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204628_s_at	1	3690	0.217216977334799	4.788480053	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204629_at	1	29780	0.0919698948329423	2.329027908	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204630_s_at	1	9527	0.471489220939283	9.318748009	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204631_at	1	4620	1.0820713550778	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204632_at	1	8986	0.129053210170244	3.250557134	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204633_s_at	1	9252	0.992025616613096	6.646315048	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204634_at	1	6787	0.584326737353328	6.454867446	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204635_at	1	9252	1.20664828588366	5.615844501	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204636_at	1	1308	0.421451374340912	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204637_at	1	1081	4.87072344801703	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204638_at	1	54	2.31391333733479	6.002978159	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204639_at	1	100	0.890889471844398	5.888740353	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204640_s_at	1	8405	0.728225971504974	7.363584155	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204641_at	1	4751	1.99432890316814	6.166011698	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204642_at	1	1901	0.646164006918493	3.45324586	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204643_s_at	1	10495	0.217621270427003	4.773510647	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204644_at	1	10495	0.0464082317732001	2.328211569	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204645_at	1	905	0.759755005725778	6.55718306	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204646_at	1	1806	2.00024211435083	6.649064369	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204647_at	1	9454	1.01112541637497	6.606962078	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204648_at	1	4881	0.571705438197206	5.287191146	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204649_at	1	10024	0.306825148023193	4.868721117	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204650_s_at	1	10307	0.24676830568898	4.56217981	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204651_at	1	4899	0.279139608756396	6.325613061	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204652_s_at	1	4899	0.366160004967357	5.296553504	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204653_at	1	7020	5.00795904474687	10.08159191	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204654_s_at	1	7020	1.15294939407402	3.68330278	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204655_at	1	6352	3.00284269509829	7.355578955	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204656_at	1	6461	0.744125981762235	4.880225754	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204657_s_at	1	6461	0.195419045527164	2.524659221	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204658_at	1	29896	0.771769902972845	7.841826827	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204659_s_at	1	2671	0.85377398027887	6.530169109	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204660_at	1	2671	0.164774549084198	5.058419855	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204661_at	1	1043	3.04958378176533	5.675723746	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204662_at	1	9738	0.331300131630196	6.559933141	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204663_at	1	10873	1.11271331008808	6.103621554	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204664_at	1	250	0	2.312811642	TRUE	FALSE	at	constant	FALSE	FALSE
204665_at	1	80143	0.0343801598448467	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204666_s_at	1	80143	0.0511275273689401	2.316490797	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204667_at	1	3169	4.80535371303262	6.760883764	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204668_at	1	11237	0.302878980015911	2.84983997	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204669_s_at	1	11237	1.00044007030119	6.087440101	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204670_x_at	3	3123;3126;3127	2.2772749708156	10.7730918	FALSE	FALSE	x_at	one_to_many	FALSE	FALSE
204671_s_at	1	22881	0.729488548535501	5.345774585	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204672_s_at	1	22881	0.584111871092194	3.809505408	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204673_at	1	4583	0.524698361876043	2.350035585	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204674_at	1	4033	2.69599657494766	2.827878025	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204675_at	1	6715	3.7522368269681	6.941718924	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204676_at	1	25880	0.594755169042559	5.955305998	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204677_at	1	1003	1.18853918842774	4.794093911	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204678_s_at	1	3775	2.70436921547742	4.764891393	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204679_at	1	3775	3.79612071207621	8.217793314	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204680_s_at	1	9771	0.176322641865299	2.429975249	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204681_s_at	1	9771	0.668088820480293	5.809872895	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204682_at	1	4053	0.939177563493908	7.881811633	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204683_at	1	3384	1.70537028419714	3.401469823	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204684_at	1	4884	0.0980737608960157	4.15037365	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204685_s_at	1	491	0.361585212367216	2.316633335	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204686_at	1	3667	2.55019317066613	8.171304949	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204687_at	1	25849	0.861339162340785	5.614930209	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204688_at	1	8910	3.30609960073887	6.877522017	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204689_at	1	3087	0.480877970369557	2.959580294	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204690_at	1	9482	0.768101928502091	8.327395023	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204691_x_at	1	8398	0.139031032020428	3.709137561	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204692_at	2	100316904;4034	0.170220377830842	5.030186964	FALSE	FALSE	at	one_to_many	FALSE	FALSE
204693_at	1	11135	0.424037537621262	2.632270684	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204694_at	1	174	0.586123150079079	2.326536877	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204695_at	1	993	0.465208441041406	5.100382371	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204696_s_at	1	993	0.108927259860332	2.336704472	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204697_s_at	1	1113	1.98811019733501	2.4124839	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
204698_at	1	3669	2.886039662746	6.578924916	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
204699_s_at	1	27042	0.531371662452549	6.651268843	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204700_x_at	1	27042	0.742717625876723	6.649350995	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
204701_s_at	1	9399	0.336872906665953	3.751695507	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204702_s_at	1	9603	1.46079829666569	2.967875452	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204703_at	1	8100	0.601112052508262	7.350675954	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
204704_s_at	1	229	0.0221899726180993	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
204705_x_at	1	229	0.0053791418338552	2.312811642	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
