entrez_id	moderated_t	rank
92285	2.43236171545998	2741
341676	2.43166966197137	2742
1778	2.43165431032289	2743
64222	2.43108945455587	2744
79940	2.43057390006895	2745
128061	2.42989041735179	2746
283417	2.42982893166373	2747
346157	2.42610373479952	2748
8607	2.42587541475022	2749
10142	2.42361176326919	2750
80775	2.4232018114892	2751
9404	2.42319600556961	2752
51735	2.42082890902469	2753
7776	2.42028018177218	2754
4676	2.42000160865565	2755
1155	2.41998027658254	2756
3229	2.41952180176597	2757
57156	2.41942149911408	2758
4830	2.41873868864665	2759
79866	2.41847586100752	2760
8227	2.41742255322323	2761
101929762	2.41675221435369	2762
167227	2.41600205827545	2763
129401	2.41461118975339	2764
5869	2.41448560709719	2765
2885	2.41309655658537	2766
143903	2.41153056688125	2767
5877	2.41060624646786	2768
79957	2.4092882285816	2769
59307	2.40898704200203	2770
55093	2.40776180169615	2771
10279	2.40746167848213	2772
3703	2.40678864043784	2773
23245	2.40567380813435	2774
7552	2.40566033604345	2775
4753	2.40452626511146	2776
10137	2.40415932548853	2777
23363	2.40385319418951	2778
148362	2.40369071646287	2779
6478	2.40321534898478	2780
90522	2.40304820643459	2781
148867	2.40181866330804	2782
146760	2.40157852171117	2783
1234	2.40145880680555	2784
84971	2.40120284976283	2785
4589	2.40117985712423	2786
11237	2.39962641363277	2787
89970	2.39890227086763	2788
100506668	2.39880301725578	2789
23512	2.39807648618828	2790
6464	2.39759516035101	2791
80223	2.39748380672975	2792
27044	2.39694793073917	2793
53917	2.39655924419546	2794
51016	2.39592796970958	2795
221496	2.39558394241046	2796
54977	2.39461037005952	2797
23405	2.39452604259612	2798
10951	2.3928088453264	2799
55654	2.3903449218153	2800
6520	2.3885995230173	2801
26959	2.38697906927407	2802
1944	2.38649598411285	2803
51585	2.38626231162656	2804
9246	2.38525840456393	2805
83657	2.38440412989088	2806
2005	2.38410228986583	2807
159090	2.38392999720595	2808
55219	2.38352246402531	2809
83483	2.38299871088401	2810
1293	2.38164559818173	2811
79862	2.38093024125878	2812
83752	2.38085177636326	2813
347475	2.38081340049631	2814
55315	2.37930480124034	2815
7156	2.37832493482722	2816
54881	2.37817525851478	2817
282997	2.3781116632564	2818
1303	2.3776247167044	2819
7322	2.37742231020766	2820
64327	2.37728200436703	2821
7700	2.37674761642768	2822
346689	2.37536202456317	2823
1524	2.37473779127794	2824
55076	2.37374194584998	2825
9454	2.37330672397388	2826
23036	2.37087596187495	2827
23508	2.37077188087775	2828
113655	2.37006172284914	2829
254394	2.36842082186775	2830
162979	2.36809737135003	2831
57704	2.3679721710018	2832
91010	2.36795111315786	2833
57451	2.36744250526692	2834
256309	2.36619860105049	2835
389170	2.36550883046574	2836
57472	2.36443531161422	2837
10067	2.36397982116286	2838
79573	2.36354301079581	2839
65983	2.36347921229641	2840
642280	2.36195702753128	2841
85403	2.3618310561749	2842
64061	2.36122003376995	2843
9885	2.36083269810684	2844
64780	2.36053895241986	2845
9066	2.35915133516484	2846
10085	2.35851978966644	2847
195814	2.35819313688289	2848
2264	2.35798475256045	2849
331	2.35742864334733	2850
286002	2.35734577642197	2851
150759	2.35701899341671	2852
10458	2.35669952237254	2853
3425	2.35614232271723	2854
79153	2.35560597774182	2855
55778	2.35542676282266	2856
1200	2.35505708345522	2857
7862	2.35384087422907	2858
100272217	2.35259559786639	2859
55857	2.3521459223921	2860
8079	2.3520764563141	2861
113130	2.35199777955636	2862
91319	2.35146218231736	2863
57396	2.35123803033302	2864
57335	2.35071680391131	2865
389831	2.35040055570419	2866
160313	2.35014162901637	2867
57178	2.34974306501507	2868
10912	2.34959854978227	2869
148189	2.34856699922397	2870
1478	2.34781429172193	2871
90678	2.34739683035106	2872
4071	2.34729713629975	2873
7690	2.34639260228344	2874
55696	2.34623791859631	2875
6100	2.34612983027657	2876
55209	2.34426972010156	2877
27330	2.34407353152865	2878
26152	2.34377458170731	2879
64766	2.3435172898826	2880
2820	2.34319797799805	2881
114881	2.34319194437708	2882
149041	2.34317346016115	2883
11240	2.34169454130406	2884
133619	2.34169396816666	2885
23586	2.34156027649422	2886
51755	2.34111468164439	2887
9295	2.34039730008377	2888
55240	2.3399760916827	2889
54555	2.33914462833556	2890
100132356	2.33909729095257	2891
415116	2.33774178549627	2892
56260	2.33685024285947	2893
51246	2.33651277879084	2894
51337	2.33647427767078	2895
84451	2.33633039519868	2896
5496	2.33629821305394	2897
107	2.33614469327246	2898
79798	2.33609812355884	2899
23181	2.3356761979368	2900
55601	2.33447210154183	2901
2622	2.33301864427263	2902
51686	2.33193965041542	2903
79048	2.33182721532405	2904
29994	2.3312771066514	2905
50861	2.33120734616121	2906
57171	2.32957926737799	2907
6726	2.32952400251338	2908
55088	2.32921501452053	2909
23163	2.32855370252431	2910
11100	2.32841783215025	2911
144097	2.32820762416611	2912
388581	2.32791536743841	2913
2523	2.32788432279659	2914
55466	2.32757411666592	2915
126969	2.32736678393075	2916
105375382	2.3270022631951	2917
8408	2.32642091237375	2918
10641	2.32612157248426	2919
1775	2.32589669343753	2920
63035	2.32416007268897	2921
57176	2.3233726222211	2922
53340	2.32250012474966	2923
8038	2.32157244085617	2924
84553	2.32104183133539	2925
388115	2.32093354283998	2926
4254	2.32071830568783	2927
23204	2.32000575798622	2928
90850	2.31763964977523	2929
124602	2.31702313278657	2930
84498	2.31624927536597	2931
342979	2.31567033403909	2932
126006	2.31565651484783	2933
55749	2.3148806513715	2934
84960	2.31209883085988	2935
133690	2.31155951927794	2936
54820	2.31119229346373	2937
85015	2.3111047315187	2938
28951	2.31011396247376	2939
51117	2.3099683892038	2940
7529	2.3097039651222	2941
401022	2.30960014294812	2942
22903	2.30598718622382	2943
6781	2.30574859828663	2944
8310	2.30561431495545	2945
144715	2.30459181749905	2946
60674	2.30433341132639	2947
22848	2.30370533171022	2948
1611	2.30324809917162	2949
10116	2.30323209755938	2950
6908	2.30320870720208	2951
9495	2.30167639651374	2952
26284	2.30147263888287	2953
147923	2.30142114968007	2954
23426	2.30026557184717	2955
7374	2.30014053027943	2956
4288	2.29966367978654	2957
5810	2.29942089913693	2958
51132	2.29856595014442	2959
9578	2.29852372686478	2960
29110	2.29812417196075	2961
339745	2.29745901091608	2962
284802	2.29717304090651	2963
23704	2.29686749299205	2964
9673	2.29598927909051	2965
5820	2.29571384251793	2966
79598	2.29559230705579	2967
79571	2.29550970199439	2968
25930	2.29311141372956	2969
7186	2.29279213824328	2970
92610	2.29231866296369	2971
199920	2.29207465744729	2972
57591	2.2920599580965	2973
51303	2.29197916914286	2974
257397	2.29170716247274	2975
5931	2.29092571454211	2976
6829	2.29083175280947	2977
285965	2.29068590334843	2978
85004	2.29065412343894	2979
3560	2.29052558839072	2980
10589	2.28997932165955	2981
64427	2.2890037432337	2982
57169	2.28797301526687	2983
8458	2.28781866119708	2984
6612	2.28606116647352	2985
138199	2.28552615803511	2986
220988	2.28365623090215	2987
7546	2.28355118279917	2988
730101	2.28351949789096	2989
153396	2.28307026965333	2990
1993	2.28127724732028	2991
4141	2.28088964139194	2992
54549	2.28030628362082	2993
5002	2.2795954966303	2994
84986	2.27893438260823	2995
7159	2.27885263680394	2996
55291	2.27845000893104	2997
654434	2.2781578901928	2998
10611	2.27775323289081	2999
340061	2.27738566052059	3000
388963	2.27641849608237	3001
144108	2.27606621709737	3002
646324	2.27410265012836	3003
10042	2.27363280110945	3004
55174	2.27342256629923	3005
1953	2.27264210512762	3006
6904	2.27263195918896	3007
79109	2.2708582198994	3008
1540	2.27041733277527	3009
5977	2.26919694532132	3010
26156	2.26883154633154	3011
219293	2.26874127865022	3012
23243	2.26833775338299	3013
2140	2.26817513672443	3014
790955	2.26775035741744	3015
55716	2.26716781881144	3016
9953	2.26671495131511	3017
6568	2.26497520162288	3018
9924	2.26452925756975	3019
7009	2.26373048935827	3020
92840	2.26284726489538	3021
283596	2.26258204933071	3022
8721	2.26257503233045	3023
7637	2.26233360122568	3024
387103	2.2619550217295	3025
57092	2.26166290958892	3026
5504	2.26137495680236	3027
6477	2.26128075666072	3028
375035	2.26036808081232	3029
493829	2.2592194664882	3030
8323	2.25878826575125	3031
643866	2.25861667101493	3032
266695	2.25827564996739	3033
26094	2.25780335266856	3034
79807	2.25634693580613	3035
4920	2.25617943347138	3036
105375624	2.256061455376	3037
9955	2.25577723293999	3038
23251	2.25557314289486	3039
9487	2.25510907198435	3040
10664	2.25434944640905	3041
23466	2.25425241555718	3042
100874362	2.25389440662124	3043
503538	2.2538860115063	3044
92335	2.25363483544462	3045
79755	2.25349693341053	3046
23138	2.25290997834834	3047
6670	2.25190645332868	3048
29803	2.25136386757079	3049
55775	2.25128786133941	3050
2623	2.25024882730107	3051
55030	2.24996861769487	3052
7320	2.24905833159677	3053
157378	2.24768918621303	3054
25825	2.24704663230613	3055
55750	2.24665443781208	3056
100289635	2.24609776020764	3057
55719	2.24565851683166	3058
50650	2.24540735098703	3059
27340	2.24536315557595	3060
54876	2.24524889609292	3061
2802	2.24499565864559	3062
3134	2.24488837593947	3063
55184	2.24459825099263	3064
1773	2.2444858484128	3065
124044	2.24414753731234	3066
80237	2.24406930248392	3067
54458	2.24335722082622	3068
414919	2.24314578060491	3069
204962	2.24246543891821	3070
286257	2.24175345171285	3071
7297	2.24118363759223	3072
100507516	2.23967835497605	3073
10226	2.23962712888272	3074
54535	2.23930923929405	3075
400629	2.23886570953544	3076
9730	2.23829659333879	3077
8915	2.23763658390181	3078
10969	2.23725858813857	3079
4249	2.23685027717294	3080
9113	2.23412229139043	3081
159013	2.23266064922044	3082
115	2.23206731195243	3083
286343	2.23057914661403	3084
201475	2.23002185142419	3085
26289	2.22742063414287	3086
26246	2.22708414807403	3087
6001	2.22707741483076	3088
6920	2.22699480135027	3089
5527	2.22644586200749	3090
4925	2.22553998518689	3091
157313	2.22532893547655	3092
8602	2.22365782085391	3093
79820	2.22353293828861	3094
284058	2.22335323996617	3095
25861	2.22260329400175	3096
10807	2.22236876645617	3097
65250	2.22228651402573	3098
54991	2.22195669149653	3099
100506639	2.21830166144056	3100
100508120	2.21817931779092	3101
29766	2.2162267010256	3102
27253	2.21389932664003	3103
2650	2.21366782930204	3104
285955	2.21339445299894	3105
1677	2.21315690613516	3106
105221694	2.21277777149469	3107
9937	2.21220313512122	3108
100129482	2.21198124746711	3109
57121	2.21186452487115	3110
84524	2.21088906187022	3111
55011	2.21020859100614	3112
51729	2.20969861392371	3113
332	2.20962328387808	3114
26130	2.20917934713453	3115
8519	2.20902259825803	3116
22820	2.20815720587433	3117
11283	2.20753767152949	3118
6638	2.20697496678551	3119
7581	2.20634646617301	3120
80067	2.20399946326795	3121
10322	2.20346008302971	3122
64755	2.20296248911683	3123
84364	2.20143988290821	3124
199777	2.19909424250611	3125
10437	2.19907827459889	3126
9847	2.19904658778221	3127
6909	2.19883408857	3128
63925	2.19863018862022	3129
4318	2.19647623972523	3130
9985	2.19645671796183	3131
2033	2.19634221653564	3132
5522	2.19558649263726	3133
60598	2.19524414756154	3134
91949	2.19474457238274	3135
60559	2.1946300041616	3136
80020	2.19422588791502	3137
9489	2.19412391100088	3138
1345	2.19321375752094	3139
22999	2.19136461188926	3140
80725	2.1911839104254	3141
90427	2.19081941983802	3142
353	2.19038662745478	3143
8568	2.18990339281194	3144
201176	2.18981528666219	3145
56965	2.1893915416384	3146
729085	2.18898804098575	3147
9605	2.18888196020605	3148
9797	2.18882987604816	3149
84966	2.18618088770069	3150
283450	2.18577386286904	3151
25977	2.18565171547328	3152
200958	2.18344527078987	3153
8394	2.18281236394901	3154
93474	2.18273774683804	3155
54522	2.18197690658037	3156
4204	2.18166825200534	3157
84337	2.18084361192626	3158
92399	2.18077806799917	3159
7247	2.17937534062797	3160
57482	2.17933139579425	3161
81577	2.17774377271166	3162
2801	2.17697849194534	3163
493753	2.17586922311373	3164
5825	2.17466874533038	3165
55334	2.17425446900982	3166
162989	2.1734699942518	3167
6432	2.17234383925613	3168
10520	2.17218205321315	3169
3866	2.17137302428645	3170
23608	2.17085721867023	3171
51053	2.16977705579761	3172
3308	2.16943302940853	3173
79902	2.16897016099765	3174
85364	2.16862938152399	3175
9960	2.16801209823307	3176
146857	2.166552241863	3177
147700	2.16639082617337	3178
3126	2.16633612113119	3179
50515	2.16627648809234	3180
4928	2.1660846517905	3181
9527	2.16531554699265	3182
100289274	2.1651575757153	3183
79600	2.16429731754171	3184
27086	2.16378639885848	3185
146434	2.16268462108354	3186
84245	2.16167326375312	3187
80222	2.16125678268701	3188
10699	2.15873388306615	3189
9425	2.15865329931017	3190
7292	2.15831335337767	3191
3654	2.15733971603658	3192
206358	2.15703055767059	3193
10984	2.15631637324153	3194
23650	2.15578872216326	3195
8726	2.15477389480449	3196
116113	2.15454239243832	3197
142	2.15422413142145	3198
100506473	2.15312077378756	3199
908	2.15311927750788	3200
100861548	2.15270575711154	3201
101929319	2.15115217512161	3202
79675	2.15077089694854	3203
11046	2.15017264753571	3204
55922	2.15016204667815	3205
3083	2.14810816783421	3206
80764	2.14718568557576	3207
57552	2.14677219538324	3208
